model,group,cell,condition,accuracy,paired_success,log_loss,brier,entropy,unknown_mass,confidence
mixture/reference,cea-15,duration,intact,1.0,1.0,0.1535321614976346,0.040279936853311105,0.41742301604854304,0.14150264635571191,0.8576731797013106
mixture/transition1,cea-15,duration,intact,1.0,1.0,0.4031722498248934,0.16602398100233384,0.8701561842732576,0.14150264635571191,0.6681969925953192
mixture/transition2,cea-15,duration,intact,1.0,1.0,0.1535321614976346,0.040279936853311105,0.41742301604854304,0.14150264635571191,0.8576731797013106
mixture/transition3,cea-15,duration,intact,1.0,1.0,0.1535321614976346,0.040279936853311105,0.41742301604854304,0.14150264635571191,0.8576731797013106
repaired/absolute,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/present,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-15,duration,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition1,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition2,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition3,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
streaming/absolute,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-15,duration,intact,0.0,0.0,4.515052160836625,1.4734656249999998,0.9738837498905897,0.001,0.654125
streaming/reference,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-15,duration,intact,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.476,0.951
fixed/reference,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-15,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-15,duration,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-15,duration,intact,0.5,0.0,0.6941076416550698,0.5000004800000002,0.7038282854721148,2e-05,0.49952
oracle-boundary/transition2,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-15,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/present,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-15,joint,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/transition1,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/transition2,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/transition3,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
mixture/absolute,cea-15,joint,intact,1.0,1.0,0.28898703205083476,0.09832912748865863,0.783917113158646,0.17460355278372097,0.7509164919523097
mixture/present,cea-15,joint,intact,0.0,0.0,2.272484779932446,1.0374086711252237,1.5056780914470917,0.17460355278372097,0.30923683670407687
mixture/recency,cea-15,joint,intact,1.0,1.0,0.291542174811943,0.09846793573595114,0.922702829453778,0.17541245748008688,0.7492040614277933
mixture/reference,cea-15,joint,intact,1.0,1.0,0.28898703205083476,0.09832912748865863,0.783917113158646,0.17460355278372097,0.7509164919523097
mixture/transition1,cea-15,joint,intact,1.0,1.0,0.5107102185159913,0.23505161763824,1.005337086683256,0.17460355278372097,0.6017056862331701
mixture/transition2,cea-15,joint,intact,1.0,1.0,0.2389002283198238,0.07937494290686764,0.625030435103578,0.17460355278372097,0.7895052059568313
mixture/transition3,cea-15,joint,intact,1.0,1.0,0.28898703205083476,0.09832912748865863,0.783917113158646,0.17460355278372097,0.7509164919523097
repaired/absolute,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/present,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-15,joint,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition1,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition2,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition3,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
streaming/absolute,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-15,joint,intact,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-15,joint,intact,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-15,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-15,joint,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-15,joint,intact,0.5,0.0,0.6941076416550698,0.5000004800000002,0.7038282854721148,2e-05,0.49952
oracle-boundary/transition2,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-15,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/present,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-15,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
map/reference,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition1,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition2,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition3,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/present,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/recency,cea-15,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
mixture/reference,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/transition1,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/transition2,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/transition3,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/absolute,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/present,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-15,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
repaired/reference,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition1,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition2,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-15,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-15,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-15,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition1,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,cea-15,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/absolute,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/present,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-15,joint,removal,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
map/reference,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition1,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition2,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition3,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-15,joint,removal,0.0,0.0,2.1843260025489704,1.037978168121553,1.4624977312307652,0.09883247654264135,0.3376246593188685
mixture/present,cea-15,joint,removal,0.0,0.0,2.1843260025489704,1.037978168121553,1.4624977312307652,0.09883247654264135,0.3376246593188685
mixture/recency,cea-15,joint,removal,0.0,0.0,2.2263931505625543,1.0247396811972447,1.724540339765139,0.09971563837886628,0.3219485367258758
mixture/reference,cea-15,joint,removal,0.0,0.0,2.1843260025489704,1.037978168121553,1.4624977312307652,0.09883247654264135,0.3376246593188685
mixture/transition1,cea-15,joint,removal,0.0,0.0,2.1843260025489704,1.037978168121553,1.4624977312307652,0.09883247654264135,0.3376246593188685
mixture/transition2,cea-15,joint,removal,0.0,0.0,2.1843260025489704,1.037978168121553,1.4624977312307652,0.09883247654264135,0.3376246593188685
mixture/transition3,cea-15,joint,removal,0.0,0.0,2.1843260025489704,1.037978168121553,1.4624977312307652,0.09883247654264135,0.3376246593188685
repaired/absolute,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/present,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-15,joint,removal,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
repaired/reference,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition1,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition2,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-15,joint,removal,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-15,joint,removal,0.0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-15,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
