front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
fixed,cea-15,joint,shuffle,0,11,17,6,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,8,4,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.007197516969011867,0.0,0.017979166666666668,0.022979166666666665,-0.00775,0.0
oracle-boundary,cea-15,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004903267457177921,0.0,0.0,0.0,0.05625,0.05625
map,cea-15,joint,shuffle,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.006468540513383501,0.0,0.010187499999999999,0.010270833333333333,0.108125,0.096
mixture,cea-15,joint,shuffle,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.006468540513383501,0.0,0.010187499999999999,0.010270833333333333,0.108125,0.096
repaired,cea-15,joint,shuffle,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.004404907864594933,0.0,0.010187499999999999,0.010270833333333333,0.108125,0.096
streaming,cea-15,joint,shuffle,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.6363636363636364,0.8181818181818182,3.486574966752625,0.09090909090909091,0.010187499999999999,0.010270833333333333,0.108125,0.096
fixed,cea-15,joint,shuffle,1,11,17,6,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,8,4,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.0072333184221313,0.0,0.017979166666666668,0.022979166666666665,-0.00775,0.0
oracle-boundary,cea-15,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004903267457177921,0.0,0.0,0.0,0.05625,0.05625
map,cea-15,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004876611422719567,0.0,0.010397727272727274,0.009386363636363637,0.108125,0.096
mixture,cea-15,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004876611422719567,0.0,0.010397727272727274,0.009386363636363637,0.108125,0.096
repaired,cea-15,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004437855197780555,0.0,0.010397727272727274,0.009386363636363637,0.108125,0.096
streaming,cea-15,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.111675669738374,0.18181818181818182,0.010397727272727274,0.009386363636363637,0.108125,0.096
fixed,cea-15,joint,ambiguous,0,11,17,6,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,8,4,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.006420132228020847,0.0,0.017979166666666668,0.022979166666666665,-0.00775,0.0
oracle-boundary,cea-15,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004441190363874237,0.0,0.0,0.0,0.05625,0.05625
map,cea-15,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004876611422719567,0.0,0.010397727272727274,0.009386363636363637,0.108125,0.096
mixture,cea-15,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004876611422719567,0.0,0.010397727272727274,0.009386363636363637,0.108125,0.096
repaired,cea-15,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004437855197780555,0.0,0.010397727272727274,0.009386363636363637,0.108125,0.096
streaming,cea-15,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.111675669738374,0.18181818181818182,0.010397727272727274,0.009386363636363637,0.108125,0.096
fixed,cea-15,joint,ambiguous,1,11,17,6,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,8,4,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.006420132228020847,0.0,0.017979166666666668,0.022979166666666665,-0.00775,0.0
oracle-boundary,cea-15,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004441190363874237,0.0,0.0,0.0,0.05625,0.05625
