front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
oracle-boundary,civ-28,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00022942923959041038,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,removal,1,9,8,7,7,0.875,0.7777777777777778,0.8235294117647058,0,1,0.0,0.1111111111111111,0.4444444444444444,0.6666666666666666,5.1754935061075775,0.1111111111111111,0.006544642857142858,0.008857142857142859,0.080625,0.076
fixed,civ-28,joint,removal,1,9,12,8,1,0.08333333333333333,0.1111111111111111,0.09523809523809523,4,1,0.4444444444444444,0.1111111111111111,0.7777777777777778,0.8888888888888888,2.3827064333499846,0.0,0.022101562499999998,0.018890625,0.0105,0.0
oracle-boundary,civ-28,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00022942923959041038,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,swap,0,11,11,9,9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0,1,0.0,0.09090909090909091,0.5454545454545454,0.7272727272727273,3.892308324296919,0.09090909090909091,0.006270833333333333,0.008152777777777778,0.10075,0.104
fixed,civ-28,joint,swap,0,11,16,10,1,0.0625,0.09090909090909091,0.07407407407407407,6,1,0.5454545454545454,0.09090909090909091,0.7272727272727273,0.9090909090909091,1.9832856351092414,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002201509289799567,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,swap,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.5454545454545454,0.7272727272727273,3.90231416800782,0.09090909090909091,0.006270833333333333,0.008513888888888889,0.10075,0.104
fixed,civ-28,joint,swap,1,11,16,10,1,0.0625,0.09090909090909091,0.07407407407407407,6,1,0.5454545454545454,0.09090909090909091,0.7272727272727273,0.9090909090909091,1.9794812386803664,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002201509289799567,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,shuffle,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.5454545454545454,0.7272727272727273,3.8963254486763734,0.09090909090909091,0.006631944444444445,0.008958333333333332,0.10075,0.104
fixed,civ-28,joint,shuffle,0,11,16,10,1,0.0625,0.09090909090909091,0.07407407407407407,6,1,0.5454545454545454,0.09090909090909091,0.7272727272727273,0.9090909090909091,1.9814388907296643,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002201509289799567,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,shuffle,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.5454545454545454,0.7272727272727273,3.887393736233091,0.09090909090909091,0.006631944444444445,0.007541666666666667,0.10075,0.104
