adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
repaired,for-14,overtone,18,timbre,intact,1,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,3,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,3,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,8,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,8,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,11,1.0,0.0,12.000000877261687,1.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,11,1.0,1.0,0.002761684299834144,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,12,1.0,0.0,12.000001025042835,1.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,12,1.0,1.0,0.0013831388110148168,0.0,0.0
old,for-14,overtone,18,timbre,intact,1,13,1.0,0.0,12.000000348554131,1.0,0.0
repaired,for-14,overtone,18,timbre,intact,1,13,1.0,1.0,0.007149210367650483,0.0,0.0
old,for-14,overtone,18,duration,intact,0,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,duration,intact,0,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,duration,intact,0,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,duration,intact,0,3,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,3,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,duration,intact,0,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,duration,intact,0,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,duration,intact,0,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,duration,intact,0,8,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,8,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,duration,intact,0,11,1.0,1.0,1.5617651982324787e-05,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,11,1.0,1.0,0.000422526847767557,0.0,0.0
old,for-14,overtone,18,duration,intact,0,12,1.0,1.0,2.0742284357666563e-05,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,12,1.0,1.0,3.836260626144394e-05,0.0,0.0
old,for-14,overtone,18,duration,intact,0,13,1.0,1.0,5.571872002008149e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,0,13,1.0,1.0,0.0018739692939817587,0.0,0.0
old,for-14,overtone,18,duration,intact,1,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,duration,intact,1,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,duration,intact,1,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,duration,intact,1,3,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,3,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,duration,intact,1,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,duration,intact,1,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,duration,intact,1,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,duration,intact,1,8,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,8,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,duration,intact,1,11,1.0,1.0,1.5617651982324787e-05,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,11,1.0,1.0,0.000422526847767557,0.0,0.0
old,for-14,overtone,18,duration,intact,1,12,1.0,1.0,2.0742284357666563e-05,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,12,1.0,1.0,3.836260626144394e-05,0.0,0.0
old,for-14,overtone,18,duration,intact,1,13,1.0,1.0,5.571872002008149e-06,0.0,0.0
repaired,for-14,overtone,18,duration,intact,1,13,1.0,1.0,0.0018739692939817587,0.0,0.0
old,for-14,overtone,18,joint,intact,0,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,0,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,intact,0,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,0,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,intact,0,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,intact,0,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,intact,0,3,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,0,3,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,intact,0,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,0,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,intact,0,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,0,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,intact,0,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,intact,0,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,intact,0,8,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,0,8,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,joint,intact,0,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,intact,0,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,intact,0,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,intact,0,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,intact,0,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,intact,0,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,intact,1,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,1,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,intact,1,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,1,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,intact,1,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,intact,1,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,intact,1,3,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,1,3,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,joint,intact,1,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,1,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,intact,1,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,1,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,intact,1,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,intact,1,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,intact,1,8,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,intact,1,8,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,intact,1,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,intact,1,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,intact,1,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,intact,1,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,intact,1,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,intact,1,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,reset,0,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,0,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,reset,0,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,0,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,reset,0,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,reset,0,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,reset,0,3,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,0,3,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,reset,0,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,0,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,reset,0,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,0,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,reset,0,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,reset,0,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,reset,0,8,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,0,8,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,joint,reset,0,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,reset,0,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,reset,0,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,reset,0,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,reset,0,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,reset,0,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,reset,1,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,1,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,reset,1,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,1,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,reset,1,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,reset,1,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,reset,1,3,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,1,3,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,joint,reset,1,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,1,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,reset,1,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,1,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,reset,1,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,reset,1,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,reset,1,8,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,reset,1,8,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,reset,1,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,reset,1,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,reset,1,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,reset,1,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,reset,1,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,reset,1,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,removal,0,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,removal,0,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,removal,0,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,removal,0,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,removal,0,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,removal,0,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,removal,0,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,removal,0,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,removal,0,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,removal,0,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,removal,0,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,removal,0,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,removal,0,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,removal,0,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,removal,0,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,removal,0,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,removal,0,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,removal,0,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,removal,1,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,removal,1,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,removal,1,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,removal,1,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,removal,1,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,removal,1,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,removal,1,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,removal,1,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,removal,1,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,removal,1,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,removal,1,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,removal,1,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,removal,1,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,removal,1,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,removal,1,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,removal,1,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,removal,1,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,removal,1,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,swap,0,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,0,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,swap,0,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,0,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,swap,0,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,swap,0,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,swap,0,3,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,0,3,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,joint,swap,0,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,0,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,swap,0,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,0,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,swap,0,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,swap,0,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,swap,0,8,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,0,8,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,swap,0,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,swap,0,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,swap,0,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,swap,0,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,swap,0,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,swap,0,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,swap,1,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,1,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,swap,1,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,1,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,swap,1,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,swap,1,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,swap,1,3,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,1,3,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,swap,1,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,1,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,swap,1,6,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,1,6,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,swap,1,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,swap,1,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,swap,1,8,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,joint,swap,1,8,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,joint,swap,1,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,swap,1,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,swap,1,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,swap,1,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,swap,1,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,swap,1,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,1,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,1,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,3,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,3,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,6,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,6,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,8,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,8,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,shuffle,0,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,shuffle,0,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,1,1.0,1.0,1.928226057046345e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,1,1.0,1.0,0.0023562546152184893,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,3,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,3,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,5,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,5,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,6,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,6,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,7,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,7,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,8,1.0,1.0,1.8163871118304087e-06,0.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,8,1.0,1.0,0.0028338503376197366,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,11,1.0,0.0,12.000004549498165,1.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,11,1.0,1.0,0.0027755215422651247,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,12,1.0,0.0,12.000005710156444,1.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,12,1.0,1.0,0.0011890473796274392,0.0,0.0
old,for-14,overtone,18,joint,shuffle,1,13,1.0,0.0,12.000001780713205,1.0,0.0
repaired,for-14,overtone,18,joint,shuffle,1,13,1.0,1.0,0.007024877234947269,0.0,0.0
old,for-14,overtone,18,joint,ambiguous,0,0,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,ambiguous,0,0,1.0,1.0,0.00058792977183586,0.0,0.0
old,for-14,overtone,18,joint,ambiguous,0,1,1.0,1.0,8.196872411048162e-06,0.0,0.0
repaired,for-14,overtone,18,joint,ambiguous,0,1,1.0,1.0,0.0012830058130113287,0.0,0.0
old,for-14,overtone,18,joint,ambiguous,0,2,1.0,1.0,5.187282283714012e-07,0.0,0.0
repaired,for-14,overtone,18,joint,ambiguous,0,2,1.0,1.0,0.002468332769353765,0.0,0.0
old,for-14,overtone,18,joint,ambiguous,0,3,1.0,1.0,3.902084362295e-06,0.0,0.0
repaired,for-14,overtone,18,joint,ambiguous,0,3,1.0,1.0,0.00058792977183586,0.0,0.0
