model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95,paired_success,paired_success_lower95,paired_success_upper95
a32_48/transition2,unchanged,shuffle,0.8125,0.6666666666666666,0.9375,1.8474322272917558,0.49508250180471586,3.468492353155044,0.24077428859375005,0.07678999953125004,0.4372924175,0.2466404254144866,0.08993541004601548,0.4294629433443696,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.8819496875,0.7908949999999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/transition2,unchanged,swap,0.8125,0.6666666666666666,0.9375,1.8474322272917558,0.49508250180471586,3.468492353155044,0.24077428859375005,0.07678999953125004,0.4372924175,0.2466404254144866,0.08993541004601548,0.4294629433443696,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.8819496875,0.7908949999999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/transition2,unchanged,unrelated,0.08333333333333333,0.020833333333333332,0.16666666666666666,6.631091518011562,4.7188209762649675,8.497590996148688,1.1141565425,0.9996877925,1.2078127925000002,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition3,stretch,intact,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/transition3,timbre,intact,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/transition3,transpose,intact,0.08333333333333333,0.020833333333333332,0.16666666666666666,6.995237200917093,5.0829666591704985,8.634904186977096,1.1245627925,1.0100940424999998,1.2286252925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition3,unchanged,ambiguous,0.4166666666666667,0.3333333333333333,0.4791666666666667,2.7802890595601077,1.318663385718665,4.463016249739413,0.6821537916609238,0.5638960904675719,0.8169618488583227,0.7343548452682293,0.6049429354384498,0.855196776416587,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.545527206541106,0.4901914238922936,0.6156488408296256,0.0,0.0,0.0
a32_48/transition3,unchanged,intact,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/transition3,unchanged,removal,0.0625,0.0,0.125,7.769299630337625,5.9028001522004985,9.31742448917869,1.1661877925,1.0621252925,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition3,unchanged,reset,0.0625,0.0,0.125,7.769299630337625,5.9028001522004985,9.31742448917869,1.1661877925,1.0621252925,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
