model,group,cell,condition,variant,accuracy,log_loss,brier,entropy,unknown_mass,confidence
patch-multi/transition2,sp-33,timbre,intact,1,0.0,10.819778284410283,1.9971942729803,0.015062101836605687,2e-05,0.9986160794177311
patch-multi/transition3,sp-33,timbre,intact,1,0.0,10.819778284410283,1.9967189899432096,0.016854034033463458,2e-05,0.9983779506949897
oracle-boundary/absolute,sp-33,timbre,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/present,sp-33,timbre,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,sp-33,timbre,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,sp-33,timbre,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition1,sp-33,timbre,intact,1,0.0,0.6941076416550698,0.5000004800000002,0.7038282854721148,2e-05,0.49952
oracle-boundary/transition2,sp-33,timbre,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition3,sp-33,timbre,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
a32_48/absolute,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/present,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/recency,sp-34,unchanged,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
a32_48/reference,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition1,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.9980009799999996,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
a32_48/transition2,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition3,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48_mixture/absolute,sp-34,unchanged,intact,0,0.0,3.0043757952120025,1.5646449590323703,0.8035227470211984,0.8102147982655759,0.8102147982655759
a32_48_mixture/present,sp-34,unchanged,intact,0,0.0,3.0043757952120025,1.5646449590323703,0.8035227470211984,0.8102147982655759,0.8102147982655759
a32_48_mixture/recency,sp-34,unchanged,intact,0,0.0,2.205388852022422,1.4504282773842916,0.7553371053478061,0.8104852927510273,0.8104852927510273
a32_48_mixture/reference,sp-34,unchanged,intact,0,0.0,3.0043757952120025,1.5646449590323703,0.8035227470211984,0.8102147982655759,0.8102147982655759
a32_48_mixture/transition1,sp-34,unchanged,intact,0,0.0,2.4337342052799222,1.4935549086256845,0.7204551645990698,0.8102147982655759,0.8102147982655759
a32_48_mixture/transition2,sp-34,unchanged,intact,0,0.0,2.117505465607391,1.4314751430781665,0.7140734315781966,0.8102147982655759,0.8102147982655759
a32_48_mixture/transition3,sp-34,unchanged,intact,0,0.0,3.0043757952120025,1.5646449590323703,0.8035227470211984,0.8102147982655759,0.8102147982655759
b2/absolute,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/present,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/recency,sp-34,unchanged,intact,0,0.0,0.05850343214125429,0.0033549608187750657,0.42849493685936263,0.001,0.9431750032842727
b2/reference,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition1,sp-34,unchanged,intact,0,0.0,0.009251263085569334,0.00015285697909717122,0.05912747138355761,1.9999999999999998e-05,0.990791398190514
b2/transition2,sp-34,unchanged,intact,0,0.0,0.009251263085569334,0.00015285697909717122,0.05912747138355761,1.9999999999999998e-05,0.990791398190514
b2/transition3,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/absolute,sp-34,unchanged,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/present,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/recency,sp-34,unchanged,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
f32/reference,sp-34,unchanged,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/single,sp-34,unchanged,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/transition1,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.9980009799999996,0.01158290236177993,2.0000000000000005e-05,0.9990199999999999
f32/transition2,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
f32/transition3,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
fixed/absolute,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,sp-34,unchanged,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/absolute,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/present,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/recency,sp-34,unchanged,intact,0,0.0,0.05025727683116148,0.002451527797792119,0.3863640262859461,0.0010000000000000002,0.9509847266875596
trim16/reference,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition1,sp-34,unchanged,intact,0,0.0,0.0009965574923264018,1.0126381051467348e-06,0.011751467677329881,2e-05,0.9990039389061811
trim16/transition2,sp-34,unchanged,intact,0,0.0,0.0009965574923264018,1.0126381051467348e-06,0.011751467677329881,2e-05,0.9990039389061811
trim16/transition3,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/absolute,sp-34,unchanged,intact,0,1.0,0.0012054514300751766,1.5304531306714608e-06,0.01362596780639695,2e-05,0.998795274834645
patch-multi/present,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/recency,sp-34,unchanged,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
patch-multi/reference,sp-34,unchanged,intact,0,1.0,0.0018079785941368099,3.998383101500025e-06,0.0181792393952623,2e-05,0.998193654814624
patch-multi/transition1,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
patch-multi/transition2,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
patch-multi/transition3,sp-34,unchanged,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
oracle-boundary/absolute,sp-34,unchanged,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/present,sp-34,unchanged,intact,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,sp-34,unchanged,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,sp-34,unchanged,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition1,sp-34,unchanged,intact,0,1.0,0.6941076416550698,0.5000004800000002,0.7038282854721148,2e-05,0.49952
oracle-boundary/transition2,sp-34,unchanged,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition3,sp-34,unchanged,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
a32_48/absolute,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/present,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/recency,sp-34,unchanged,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
a32_48/reference,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition1,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.9980009799999996,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
a32_48/transition2,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition3,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48_mixture/absolute,sp-34,unchanged,intact,1,0.0,4.531294325941673,1.6423676228057706,0.8032863062801474,0.8102904548631461,0.8102904548631461
a32_48_mixture/present,sp-34,unchanged,intact,1,0.0,4.531294325941673,1.6423676228057706,0.8032863062801474,0.8102904548631461,0.8102904548631461
a32_48_mixture/recency,sp-34,unchanged,intact,1,0.0,2.4139529898800682,1.4896225552641242,0.7770166676819943,0.8105608415177854,0.8105608415177854
a32_48_mixture/reference,sp-34,unchanged,intact,1,0.0,4.531294325941673,1.6423676228057706,0.8032863062801474,0.8102904548631461,0.8102904548631461
a32_48_mixture/transition1,sp-34,unchanged,intact,1,0.0,2.601726896034428,1.5202859196269864,0.7288163172804123,0.8102904548631461,0.8102904548631461
a32_48_mixture/transition2,sp-34,unchanged,intact,1,0.0,2.3205719348149034,1.4716832651383829,0.7588720369145873,0.8102904548631461,0.8102904548631461
a32_48_mixture/transition3,sp-34,unchanged,intact,1,0.0,4.531294325941673,1.6423676228057706,0.8032863062801474,0.8102904548631461,0.8102904548631461
b2/absolute,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/present,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/recency,sp-34,unchanged,intact,1,0.0,0.058822679744939536,0.003394671041946129,0.4298962541436846,0.0010000000000000002,0.942873944983246
b2/reference,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition1,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition2,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition3,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/absolute,sp-34,unchanged,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/present,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/recency,sp-34,unchanged,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
f32/reference,sp-34,unchanged,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/single,sp-34,unchanged,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/transition1,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.9117180687732365,0.19559440533015074,2e-05,0.9537873160008523
f32/transition2,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.9002599195570795,0.21450377557543365,2e-05,0.9474370902952239
f32/transition3,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.8881737858864085,0.2338315440414087,1.9999999999999998e-05,0.9406397716530108
fixed/absolute,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,sp-34,unchanged,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.9980009799999996,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
fixed/transition2,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/absolute,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/present,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/recency,sp-34,unchanged,intact,1,0.0,0.05026362011074543,0.002452131473392738,0.38640528372315897,0.0010000000000000002,0.9509786943446906
trim16/reference,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition1,sp-34,unchanged,intact,1,0.0,0.001002907322049146,1.0258130873630478e-06,0.0118158292332939,2e-05,0.9989975954214168
trim16/transition2,sp-34,unchanged,intact,1,0.0,0.001002907322049146,1.0258130873630478e-06,0.0118158292332939,2e-05,0.9989975954214168
trim16/transition3,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/absolute,sp-34,unchanged,intact,1,1.0,0.0020519912754043855,5.409092775687796e-06,0.01986963601427803,2e-05,0.9979501126193888
patch-multi/present,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/recency,sp-34,unchanged,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
patch-multi/reference,sp-34,unchanged,intact,1,1.0,0.0026775317688317608,1.0106836520362705e-05,0.023973431152498132,2e-05,0.9973260496222123
patch-multi/transition1,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
patch-multi/transition2,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
patch-multi/transition3,sp-34,unchanged,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
oracle-boundary/absolute,sp-34,unchanged,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/present,sp-34,unchanged,intact,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,sp-34,unchanged,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,sp-34,unchanged,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition1,sp-34,unchanged,intact,1,0.0,0.6941076416550698,0.5000004800000002,0.7038282854721148,2e-05,0.49952
oracle-boundary/transition2,sp-34,unchanged,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition3,sp-34,unchanged,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
a32_48/absolute,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/present,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/recency,sp-34,unchanged,reset,0,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
a32_48/reference,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition1,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition2,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition3,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48_mixture/absolute,sp-34,unchanged,reset,0,0.0,1.6529024104904666,0.7977005613616428,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/present,sp-34,unchanged,reset,0,0.0,1.6529024104904666,0.7977005613616428,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/recency,sp-34,unchanged,reset,0,0.0,1.6992533097871108,0.8061570350723088,1.9955062172141618,0.26788323443077144,0.26788323443077144
a32_48_mixture/reference,sp-34,unchanged,reset,0,0.0,1.6529024104904666,0.7977005613616428,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/transition1,sp-34,unchanged,reset,0,0.0,1.6529024104904666,0.7977005613616428,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/transition2,sp-34,unchanged,reset,0,0.0,1.6529024104904666,0.7977005613616428,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/transition3,sp-34,unchanged,reset,0,0.0,1.6529024104904666,0.7977005613616428,1.807057462098712,0.26683828361577866,0.26683828361577866
b2/absolute,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/present,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/recency,sp-34,unchanged,reset,0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
b2/reference,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition1,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition2,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition3,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/absolute,sp-34,unchanged,reset,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/present,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/recency,sp-34,unchanged,reset,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
f32/reference,sp-34,unchanged,reset,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/single,sp-34,unchanged,reset,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/transition1,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
f32/transition2,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.9980009799999996,0.01158290236177993,2.0000000000000005e-05,0.9990199999999999
f32/transition3,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999
fixed/absolute,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,sp-34,unchanged,reset,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/absolute,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/present,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/recency,sp-34,unchanged,reset,0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
trim16/reference,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition1,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition2,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition3,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/absolute,sp-34,unchanged,reset,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
patch-multi/present,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/recency,sp-34,unchanged,reset,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
patch-multi/reference,sp-34,unchanged,reset,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
patch-multi/transition1,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
patch-multi/transition2,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
patch-multi/transition3,sp-34,unchanged,reset,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
oracle-boundary/absolute,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,sp-34,unchanged,reset,0,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition1,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,sp-34,unchanged,reset,0,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/absolute,sp-34,unchanged,reset,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/present,sp-34,unchanged,reset,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/recency,sp-34,unchanged,reset,1,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
a32_48/reference,sp-34,unchanged,reset,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition1,sp-34,unchanged,reset,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition2,sp-34,unchanged,reset,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition3,sp-34,unchanged,reset,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48_mixture/absolute,sp-34,unchanged,reset,1,0.0,3.179422218448891,1.0974678005497447,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/present,sp-34,unchanged,reset,1,0.0,3.179422218448891,1.0974678005497447,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/recency,sp-34,unchanged,reset,1,0.0,3.2117013131574614,1.0912209762421754,1.9955062172141618,0.26788323443077144,0.26788323443077144
a32_48_mixture/reference,sp-34,unchanged,reset,1,0.0,3.179422218448891,1.0974678005497447,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/transition1,sp-34,unchanged,reset,1,0.0,3.179422218448891,1.0974678005497447,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/transition2,sp-34,unchanged,reset,1,0.0,3.179422218448891,1.0974678005497447,1.807057462098712,0.26683828361577866,0.26683828361577866
a32_48_mixture/transition3,sp-34,unchanged,reset,1,0.0,3.179422218448891,1.0974678005497447,1.807057462098712,0.26683828361577866,0.26683828361577866
b2/absolute,sp-34,unchanged,reset,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/present,sp-34,unchanged,reset,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/recency,sp-34,unchanged,reset,1,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996
b2/reference,sp-34,unchanged,reset,1,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
