front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
streaming,ewr-30,1.0,1.0,1.0,0.0,0.0,0.5331088664421998,0.9444444444444444,0.1795735129068462,7.079059271201282,0.010098835578002245,0.009707421436588102,0.105375,0.104
streaming,ewr-31,1.0,1.0,1.0,0.0,0.0,0.6885521885521885,1.0,0.2435465768799102,3.7971695748688927,0.0084908810325477,0.009028198653198653,0.111125,0.1
streaming,ewr-32,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.7884399551066219,0.7934904601571269,0.0,0.18153340795584225,0.006629699775533108,0.007457401394901395,0.1090625,0.104
streaming,ewr-33,1.0,1.0,1.0,0.0,0.0,0.8142536475869809,1.0,0.0,0.6490975148545074,0.006039001122334455,0.008235199214365881,0.107,0.104
streaming,ewr-34,1.0,1.0,1.0,0.0,0.0,0.9898989898989901,1.0,0.0,0.3921197426532868,0.008871703142536476,0.008841540404040405,0.1049375,0.1
streaming,ewr-35,0.9060846560846559,1.0,0.9491787439613526,0.0,0.0,0.5611672278338945,1.0,0.24579124579124578,6.676680909105418,0.010550224466891134,0.010747825476992144,0.102875,0.092
streaming,ewr-36,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.7239057239057239,0.8439955106621774,0.0897867564534231,1.5373931095880826,0.00718056557639891,0.0077941017316017335,0.1008125,0.1
streaming,ewr-37,1.0,1.0,1.0,0.0,0.0,0.6206509539842873,1.0,0.2132435465768799,5.633130914083022,0.007929994388327722,0.010070917508417508,0.09875,0.096
streaming,ewr-38,1.0,1.0,1.0,0.0,0.0,0.7789001122334455,1.0,0.0897867564534231,3.950642232749981,0.009332842312008979,0.00938489057239057,0.0966875,0.096
streaming,ewr-39,0.9518518518518518,1.0,0.9748283752860412,0.0,0.0,0.6734006734006733,1.0,0.1930415263748597,4.714040386737477,0.009805695847362513,0.01035388608305275,0.117625,0.104
fixed,ewr-16,0.26778900112233445,0.25364758698092027,0.260381593714927,0.04040404040404041,0.0,0.6083052749719415,0.6184062850729517,0.0,0.017570903882165312,0.01693840939153439,0.0244354332010582,0.011125,0.0
fixed,ewr-17,0.1490672907339574,0.20426487093153758,0.1721439962052989,0.468013468013468,0.16610549943883277,0.6206509539842872,0.6835016835016836,0.0,0.06713572412871878,0.022858796296296297,0.018993386243386243,0.0143125,0.0
fixed,ewr-18,0.1315904139433551,0.20426487093153758,0.16005291005291006,0.7250280583613917,0.22334455667789,0.6206509539842872,0.6835016835016836,0.0,0.0489940222570373,0.02204475308641975,0.01953284832451499,0.01375,0.0
fixed,ewr-19,0.12885154061624648,0.20426487093153758,0.15799243235525096,0.8092031425364759,0.33670033670033667,0.6206509539842872,0.734006734006734,0.0,2.0439418791638952,0.02204475308641975,0.019642554012345676,0.0131875,0.0
fixed,ewr-20,0.2655443322109988,0.244668911335578,0.2541801730207527,0.05555555555555555,0.0,0.6206509539842872,0.6206509539842872,0.0,0.00424007464264225,0.018364660493827165,0.021734104938271603,0.012625,0.0
fixed,ewr-21,0.203019203019203,0.244668911335578,0.22176328502415454,0.3911335578002244,0.18294051627384958,0.600448933782267,0.6156004489337822,0.01515151515151515,0.2886041574779813,0.017917972883597883,0.021692791005291003,0.0120625,0.0
fixed,ewr-22,0.13877736279697064,0.1941638608305275,0.16159076342984388,0.4803591470258137,0.12345679012345677,0.5802469135802468,0.6430976430976432,0.0,2.2737730577496627,0.019035714285714284,0.020781084656084657,0.0115,0.0
fixed,ewr-23,0.09692003019531399,0.1515151515151515,0.11815868961462833,0.8159371492704826,0.26599326599326595,0.5802469135802469,0.7934904601571269,0.14758698092031425,3.958408137653996,0.022894400352733688,0.0185352733686067,0.0109375,0.0
fixed,ewr-24,0.21108613608613608,0.2514029180695847,0.2289315434967609,0.33445566778900104,0.020202020202020204,0.7429854096520763,0.7429854096520763,0.0,0.05166439924303766,0.021653880070546742,0.01882790454144621,0.0119375,0.0
fixed,ewr-25,0.1578522149600581,0.2514029180695847,0.19387175900585862,0.8686868686868687,0.2861952861952861,0.6851851851851851,0.7530864197530863,0.0,1.1092633420250761,0.02111860670194004,0.01934136629188712,0.01175,0.0
fixed,ewr-26,0.18640873015873016,0.2514029180695847,0.21401528512639623,0.3973063973063973,0.010101010101010102,0.6571268237934905,0.7906846240179574,0.0,1.5596767482003513,0.02060524966931217,0.019642791005291007,0.013125,0.0
fixed,ewr-27,0.1000243664717349,0.18069584736251404,0.12868180007964955,0.9393939393939394,0.24579124579124578,0.6571268237934905,0.8563411896745229,0.0,5.260416701540714,0.02091170634920635,0.01940637400793651,0.0118125,0.0
fixed,ewr-28,0.16925574425574427,0.18069584736251404,0.1738509977182746,0.2008978675645342,0.0,0.717732884399551,0.7379349046015713,0.0,0.4786370614298066,0.017032043650793652,0.02168160548941799,0.0105,0.0
fixed,ewr-29,0.11406695156695158,0.1604938271604938,0.13293085515307737,0.34960718294051624,0.0303030303030303,0.7199775533108866,0.8260381593714927,0.045454545454545456,2.045687239755102,0.01852249503968254,0.021184503141534392,0.0103125,0.0
fixed,ewr-30,0.11560846560846562,0.1604938271604938,0.1340862840862841,0.3647586980920314,0.010101010101010102,0.6823793490460157,0.8058361391694725,0.025252525252525256,2.7687244038856975,0.018201388888888885,0.02254253472222222,0.0108125,0.0
fixed,ewr-31,0.07663255360623783,0.14029180695847362,0.09905217045001989,0.9001122334455667,0.18630751964085293,0.7328843995510661,0.9797979797979798,0.08080808080808081,3.2268482619348253,0.020760157126823792,0.020667480359147027,0.010625,0.0
fixed,ewr-32,0.06704840805717999,0.1200897867564534,0.08594295444870156,0.9292929292929293,0.18630751964085293,0.7991021324354658,0.8142536475869809,0.005050505050505051,0.1123630923874049,0.020700115740740745,0.01836365740740741,0.0104375,0.0
fixed,ewr-33,0.06920245193594006,0.1200897867564534,0.08756832071008315,0.7732884399551067,0.0830527497194164,0.7239057239057238,0.8546576879910213,0.0,0.21532427926336956,0.01998177083333334,0.018095341435185184,0.0079375,0.0
fixed,ewr-34,0.05731922398589065,0.09988776655443321,0.07266737001869433,0.6374859708193041,0.010101010101010102,0.8120089786756454,0.8799102132435466,0.0,0.5952847221356367,0.019554861111111113,0.01834895833333333,0.0100625,0.0
fixed,ewr-35,0.03472222222222223,0.06285072951739618,0.044731182795698925,1.0,0.18630751964085293,0.828843995510662,1.0,0.09315375982042648,2.6448669891530088,0.02252749719416386,0.017245510662177325,0.0108125,0.0
fixed,ewr-36,0.09852408799777218,0.16273849607182939,0.12270809039924482,0.77665544332211,0.16610549943883277,0.8967452300785634,0.9169472502805837,0.0,0.03425812374299667,0.01972505787037037,0.018358743686868684,0.007375,0.0
fixed,ewr-37,0.09482038429406851,0.16273849607182939,0.11962167064615839,0.7081930415263749,0.04040404040404041,0.9393939393939394,1.0,0.04040404040404041,0.6937739018285128,0.020668350168350166,0.017994949494949494,0.0095,0.0
fixed,ewr-38,0.11086976701011787,0.18294051627384958,0.1380337608973291,0.7643097643097643,0.1133557800224467,1.0,1.0,0.0,0.037540236093366194,0.020207702020202025,0.018854797979797982,0.0093125,0.0
fixed,ewr-39,0.10328135152696556,0.18294051627384958,0.131892775237232,0.7744107744107743,0.1234567901234568,0.9068462401795734,1.0,0.03254769921436588,1.2337964352620137,0.01977483164983165,0.019742424242424245,0.009125,0.0
oracle-boundary,ewr-16,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001443708989444403,0.0,0.0,0.062375,0.062375
oracle-boundary,ewr-17,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0018634786349737786,0.0,0.0,0.060875,0.060875
oracle-boundary,ewr-18,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0009053209967113175,0.0,0.0,0.0624375,0.0624375
oracle-boundary,ewr-19,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0024345568336951117,0.0,0.0,0.0605625,0.0605625
oracle-boundary,ewr-20,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0013793546871250855,0.0,0.0,0.0586875,0.0586875
oracle-boundary,ewr-21,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0008311889265573051,0.0,0.0,0.0568125,0.0568125
oracle-boundary,ewr-22,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0012956588369792187,0.0,0.0,0.0549375,0.0549375
oracle-boundary,ewr-23,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0065462579273170346,0.0,0.0,0.063625,0.063625
oracle-boundary,ewr-24,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0011687470311919385,0.0,0.0,0.0615625,0.0615625
oracle-boundary,ewr-25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0005854355472026425,0.0,0.0,0.0595,0.0595
oracle-boundary,ewr-26,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0005862927109688282,0.0,0.0,0.0574375,0.0574375
oracle-boundary,ewr-27,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0034799887677577387,0.0,0.0,0.055375,0.055375
