model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95
repaired/present,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/present,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/present,joint,shuffle,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/present,joint,swap,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/present,legato,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/recency,detached,intact,0.6041666666666666,0.4166666666666667,0.7916666666666666,0.5416666666666666,0.3333333333333333,0.75,2.764673866194297,1.4788899794670363,4.050457752921557,0.7545333333333334,0.3982833333333334,1.1107833333333332
repaired/recency,duration,intact,0.6041666666666666,0.4166666666666667,0.7916666666666666,0.5416666666666666,0.3333333333333333,0.75,2.458464018002137,1.274750080672263,3.846317854126784,0.7066622395833333,0.3663692708333334,1.0788692708333334
repaired/recency,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,3.3769282983120554,3.1727883995172816,3.4789982477094417,0.9364929687500001,0.9045789062500001,0.9524500000000001
repaired/recency,joint,intact,0.6041666666666666,0.4166666666666667,0.7916666666666666,0.5416666666666666,0.3333333333333333,0.75,2.540136503946702,1.315545007577905,3.887112781032426,0.7108061197916667,0.378182421875,1.0788692708333334
repaired/recency,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,3.2165125637169343,2.2367732609152715,4.304557994654144,0.9059395833333331,0.7772937499999998,1.0345854166666664
repaired/recency,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,3.2165125637169343,2.2367732609152715,4.304557994654144,0.9059395833333331,0.7772937499999998,1.0345854166666664
repaired/recency,joint,shuffle,0.5625,0.375,0.75,0.5,0.2916666666666667,0.7083333333333334,2.968731132855789,1.7237421730341707,4.234117556130228,0.8295561197916669,0.48511927083333334,1.1858061197916667
repaired/recency,joint,swap,0.6041666666666666,0.4166666666666667,0.7916666666666666,0.5416666666666666,0.3333333333333333,0.75,2.540136503946702,1.315545007577905,3.887112781032426,0.7108061197916667,0.378182421875,1.0788692708333334
repaired/recency,legato,intact,0.6041666666666666,0.4166666666666667,0.7916666666666666,0.5416666666666666,0.3333333333333333,0.75,2.458464018002137,1.274750080672263,3.846317854126784,0.7066622395833333,0.3663692708333334,1.0788692708333334
repaired/reference,detached,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.06228022348498124,0.0009804805139615315,0.12357996645600094,0.03516499953125003,9.800000000392828e-07,0.07032901906250003
repaired/reference,duration,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.12357996645600093,0.0009804805139615315,0.24617945239804032,0.07032901906250003,9.800000000392828e-07,0.140657058125
repaired/reference,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,1.101259549322282,0.6962777414375401,1.6907752543774566,0.5462294026669264,0.5020636337188727,0.6085904773893231
repaired/reference,joint,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.0827134711419878,0.0009804805139615315,0.18487970942702062,0.04688633937500003,9.800000000392828e-07,0.10549303859375002
repaired/reference,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/reference,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/reference,joint,shuffle,0.9375,0.875,1.0,0.875,0.75,1.0,0.10314671879899436,0.0009804805139615315,0.22574620474103377,0.05860767921875002,9.800000000392828e-07,0.12893571828125003
repaired/reference,joint,swap,0.9375,0.875,1.0,0.875,0.75,1.0,0.0827134711419878,0.0009804805139615315,0.18487970942702062,0.04688633937500003,9.800000000392828e-07,0.10549303859375002
repaired/reference,legato,intact,0.9166666666666666,0.8333333333333334,0.9791666666666666,0.8333333333333334,0.6666666666666666,0.9583333333333334,0.34897158737050765,0.04184697582797466,0.8814878198275472,0.09765973390625003,0.023443659687500035,0.19531848781249997
repaired/transition1,detached,intact,0.6041666666666666,0.4375,0.7708333333333334,0.4583333333333333,0.25,0.6666666666666666,1.1581618945123382,0.5731926501352683,1.8538695069976183,0.4763508716728646,0.35981472632539796,0.5964771525159501
repaired/transition1,duration,intact,0.6458333333333334,0.4791666666666667,0.8125,0.5416666666666666,0.3333333333333333,0.75,0.6264789522442106,0.5021927117477442,0.7373994072879757,0.4354712767111977,0.3502170094571344,0.5104662018892778
repaired/transition1,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,1.103831780839749,0.6988883098456963,1.6933272598463374,0.5484206110921404,0.502759790890174,0.6107624658475869
repaired/transition1,joint,intact,0.5,0.3125,0.6875,0.4166666666666667,0.20833333333333334,0.625,0.7920384186445917,0.5010643206599052,1.2532265497713453,0.44339796083003913,0.3489877543738178,0.5318295218060554
repaired/transition1,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/transition1,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/transition1,joint,shuffle,0.6666666666666666,0.5,0.8333333333333334,0.5833333333333334,0.375,0.7916666666666666,0.994003298345123,0.5223132761977738,1.6554023941645966,0.46302974972198,0.35549332358367797,0.5828582755374759
repaired/transition1,joint,swap,0.5,0.3125,0.6875,0.4166666666666667,0.20833333333333334,0.625,0.7920384186445917,0.5010643206599052,1.2532265497713453,0.44339796083003913,0.3489877543738178,0.5318295218060554
repaired/transition1,legato,intact,0.6041666666666666,0.4166666666666667,0.7708333333333334,0.5,0.2916666666666667,0.7083333333333334,0.7986390294301303,0.4770488914867972,1.2996727984087304,0.43688999488889596,0.3308035825884997,0.5462074520614525
repaired/transition2,detached,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.06228022348498124,0.0009804805139615315,0.12357996645600094,0.03516499953125003,9.800000000392828e-07,0.07032901906250003
repaired/transition2,duration,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.12357996645600093,0.0009804805139615315,0.24617945239804032,0.07032901906250003,9.800000000392828e-07,0.140657058125
repaired/transition2,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,1.1038254121689042,0.6988816346129854,1.6933244016668236,0.5484142640030087,0.5027472757477062,0.6107568015998628
repaired/transition2,joint,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.0827134711419878,0.0009804805139615315,0.18487970942702062,0.04688633937500003,9.800000000392828e-07,0.10549303859375002
repaired/transition2,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/transition2,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/transition2,joint,shuffle,0.9375,0.875,1.0,0.875,0.75,1.0,0.10314671879899436,0.0009804805139615315,0.22574620474103377,0.05860767921875002,9.800000000392828e-07,0.12893571828125003
repaired/transition2,joint,swap,0.9375,0.875,1.0,0.875,0.75,1.0,0.0827134711419878,0.0009804805139615315,0.18487970942702062,0.04688633937500003,9.800000000392828e-07,0.10549303859375002
repaired/transition2,legato,intact,0.9166666666666666,0.8333333333333334,0.9791666666666666,0.8333333333333334,0.6666666666666666,0.9583333333333334,0.34897158737050765,0.04184697582797466,0.8814878198275472,0.09765973390625003,0.023443659687500035,0.19531848781249997
repaired/transition3,detached,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.06228022348498124,0.0009804805139615315,0.12357996645600094,0.03516499953125003,9.800000000392828e-07,0.07032901906250003
repaired/transition3,duration,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.12357996645600093,0.0009804805139615315,0.24617945239804032,0.07032901906250003,9.800000000392828e-07,0.140657058125
repaired/transition3,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,1.1038244333314475,0.6988814664765085,1.693323887934393,0.5484132870581733,0.5027465585302006,0.6107560798250412
repaired/transition3,joint,intact,0.9375,0.875,1.0,0.875,0.75,1.0,0.0827134711419878,0.0009804805139615315,0.18487970942702062,0.04688633937500003,9.800000000392828e-07,0.10549303859375002
repaired/transition3,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/transition3,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
repaired/transition3,joint,shuffle,0.9375,0.875,1.0,0.875,0.75,1.0,0.10314671879899436,0.0009804805139615315,0.22574620474103377,0.05860767921875002,9.800000000392828e-07,0.12893571828125003
repaired/transition3,joint,swap,0.9375,0.875,1.0,0.875,0.75,1.0,0.0827134711419878,0.0009804805139615315,0.18487970942702062,0.04688633937500003,9.800000000392828e-07,0.10549303859375002
repaired/transition3,legato,intact,0.9166666666666666,0.8333333333333334,0.9791666666666666,0.8333333333333334,0.6666666666666666,0.9583333333333334,0.34897158737050765,0.04184697582797466,0.8814878198275472,0.09765973390625003,0.023443659687500035,0.19531848781249997
streaming/absolute,detached,intact,0.6041666666666666,0.4583333333333333,0.75,0.4166666666666667,0.20833333333333334,0.625,1.3530898256112425,0.608258367453519,2.375429407751015,0.44524019093750006,0.28777411671875003,0.61579992921875
streaming/absolute,duration,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.856563625270883,3.1253545119919437,6.814605230626945,0.9541175229687499,0.8019690425,1.1193024331249999
streaming/absolute,joint,ambiguous,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,4.691455576833952,2.9990806178821394,6.493778327183155,0.937287149159927,0.8020058991599269,1.0622358624797807
streaming/absolute,joint,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.674490783818117,2.9876118629860287,6.493778327183155,0.9346201128125,0.8019690425,1.0621252925
streaming/absolute,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/absolute,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/absolute,joint,shuffle,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.674490783818117,2.9876118629860287,6.493778327183155,0.9346201128125,0.8019690425,1.0621252925
streaming/absolute,joint,swap,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.674490783818117,2.9876118629860287,6.493778327183155,0.9346201128125,0.8019690425,1.0621252925
streaming/absolute,legato,intact,0.3541666666666667,0.25,0.4583333333333333,0.041666666666666664,0.0,0.125,3.5246471474408487,2.1396027535581625,5.031905510967898,0.7875602885937502,0.6497060932812501,0.926786808125
streaming/present,detached,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/present,duration,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/present,joint,ambiguous,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/present,joint,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/present,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/present,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/present,joint,shuffle,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/present,joint,swap,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/present,legato,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/recency,detached,intact,0.5833333333333334,0.3958333333333333,0.7708333333333334,0.5416666666666666,0.3333333333333333,0.75,2.907538742497326,1.6217548557700654,4.193322629224586,0.7941166666666666,0.4378666666666667,1.1503666666666668
streaming/recency,duration,intact,0.375,0.25,0.5,0.08333333333333333,0.0,0.20833333333333334,3.023522080355825,2.1348685757844468,3.998513411021134,0.9063725260555792,0.7046212239583332,1.1152983073334044
streaming/recency,joint,ambiguous,0.3333333333333333,0.22916666666666666,0.4166666666666667,0.0,0.0,0.0,3.211929855700849,2.4566452830135,4.014245534032001,1.0045268229166666,0.8560893229166666,1.16953984375
streaming/recency,joint,intact,0.3125,0.1875,0.4375,0.08333333333333333,0.0,0.20833333333333334,3.2550987687478155,2.3044497264117383,4.304723258920705,0.9874565104166665,0.767830859375,1.212030078125
streaming/recency,joint,removal,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,3.46144738941735,2.4361651874273975,4.595035719542849,0.9614799479166666,0.8168770833333333,1.115978645833333
streaming/recency,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,3.2165125637169343,2.2367732609152715,4.304557994654144,0.9059395833333331,0.7772937499999998,1.0345854166666664
streaming/recency,joint,shuffle,0.375,0.25,0.5208333333333334,0.125,0.0,0.2916666666666667,3.0258960663508545,2.0461567635491913,4.064371141236376,0.9303080729166666,0.6892826822916667,1.1705294270833333
streaming/recency,joint,swap,0.3125,0.1875,0.4375,0.08333333333333333,0.0,0.20833333333333334,3.2550987687478155,2.3044497264117383,4.304723258920705,0.9874565104166665,0.767830859375,1.212030078125
streaming/recency,legato,intact,0.4166666666666667,0.2708333333333333,0.5625,0.20833333333333334,0.041666666666666664,0.375,2.715020878009328,1.6726009783936895,3.79912148421642,0.8690157552083333,0.5984884114583333,1.141151171875
streaming/reference,detached,intact,0.75,0.625,0.8541666666666666,0.5416666666666666,0.3333333333333333,0.75,0.8293713167600045,0.3172883319599714,1.4671319683372392,0.26038616750000004,0.14843312843750003,0.3878913471875
streaming/reference,duration,intact,0.2708333333333333,0.16666666666666666,0.375,0.0,0.0,0.0,4.4057803834418685,2.8128958739764465,6.1384303678834256,0.8994560932812501,0.75113841359375,1.06721394875
streaming/reference,joint,ambiguous,0.25,0.14583333333333334,0.3541666666666667,0.0,0.0,0.0,4.24011076007137,2.688522204097469,5.9042410233631175,0.91060782908247,0.78573282908247,1.0349132250399402
streaming/reference,joint,intact,0.2916666666666667,0.1875,0.3958333333333333,0.0,0.0,0.0,3.9983159210745964,2.541733189452471,5.5464407799156605,0.85262796828125,0.7303831479687499,0.9762451128124999
streaming/reference,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/reference,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/reference,joint,shuffle,0.25,0.14583333333333334,0.3541666666666667,0.0,0.0,0.0,4.44909916290361,2.8552032404530774,6.185212844478005,0.90728939796875,0.7785263628125,1.0386826128125
streaming/reference,joint,swap,0.2916666666666667,0.1875,0.3958333333333333,0.0,0.0,0.0,3.9983159210745964,2.541733189452471,5.5464407799156605,0.85262796828125,0.7303831479687499,0.9762451128124999
streaming/reference,legato,intact,0.3958333333333333,0.2708333333333333,0.5208333333333334,0.08333333333333333,0.0,0.20833333333333334,3.073863905611835,1.808151739048277,4.5036679501188805,0.7328988589062501,0.5858390346875,0.8773285034375
streaming/transition1,detached,intact,0.3541666666666667,0.22916666666666666,0.4791666666666667,0.125,0.0,0.25,3.51241158893464,2.1907470410285614,4.965994954288309,0.8748924326710167,0.6782773568174673,1.0862001997560802
streaming/transition1,duration,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,5.217275181804628,3.5318371321351574,6.970358413903192,0.9880216326345129,0.8487951131032627,1.1246777286179914
streaming/transition1,joint,ambiguous,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,5.691928500237451,3.913507452186425,7.498136945813649,1.0514546812623042,0.9034013628125,1.1995079997121088
streaming/transition1,joint,intact,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,5.691928500237451,3.913507452186425,7.498136945813649,1.0513885910276366,0.9034013628125,1.199402430077938
streaming/transition1,joint,removal,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,4.899882404732623,3.1686732914536844,6.857924010088687,0.9762451128124999,0.8227815424999999,1.140114933125
streaming/transition1,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/transition1,joint,shuffle,0.16666666666666666,0.08333333333333333,0.2708333333333333,0.0,0.0,0.0,6.058041420435939,4.252359340990078,7.816511565109711,1.1120855214117662,0.9365265261102987,1.2915074823492663
streaming/transition1,joint,swap,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,5.691928500237451,3.913507452186425,7.498136945813649,1.0513885910276366,0.9034013628125,1.199402430077938
streaming/transition1,legato,intact,0.2916666666666667,0.1875,0.375,0.0,0.0,0.0,4.527526173378929,3.000302741902176,6.167193159438931,0.9614505468123697,0.7716038449427645,1.1720912577498694
streaming/transition2,detached,intact,0.625,0.4791666666666667,0.7708333333333334,0.4166666666666667,0.20833333333333334,0.625,1.3097710461495016,0.5747487245826896,2.3437461523404792,0.42311260109375004,0.27473768703125,0.583208855
streaming/transition2,duration,intact,0.25,0.14583333333333334,0.3541666666666667,0.0,0.0,0.0,4.631172004356376,2.9034265882102743,6.455364116016871,0.926786808125,0.775896183125,1.0906566284374999
streaming/transition2,joint,ambiguous,0.16666666666666666,0.08333333333333333,0.2708333333333333,0.0,0.0,0.0,5.5112890698639525,3.715903228797091,7.359382883822626,1.0569017897849269,0.8929951128125001,1.228547680409927
streaming/transition2,joint,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.2893659035906175,3.558156790311678,7.08822019929865,1.02433109328125,0.879958683125,1.17647957375
streaming/transition2,joint,removal,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,4.899882404732623,3.1686732914536844,6.857924010088687,0.9762451128124999,0.8227815424999999,1.140114933125
streaming/transition2,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/transition2,joint,shuffle,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.879449157075617,3.214444355063153,6.652965636831187,0.96452377296875,0.8318727026562499,1.088083683125
streaming/transition2,joint,swap,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.2893659035906175,3.558156790311678,7.08822019929865,1.02433109328125,0.879958683125,1.17647957375
streaming/transition2,legato,intact,0.3541666666666667,0.25,0.4583333333333333,0.041666666666666664,0.0,0.125,3.5246471474408487,2.1396027535581625,5.031905510967898,0.80185457375,0.656109839375,0.95406028859375
streaming/transition3,detached,intact,0.6041666666666666,0.4583333333333333,0.75,0.4166666666666667,0.20833333333333334,0.625,1.3530898256112425,0.608258367453519,2.375429407751015,0.44524019093750006,0.28777411671875003,0.61579992921875
streaming/transition3,duration,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.856563625270883,3.1253545119919437,6.814605230626945,0.9541175229687499,0.8019690425,1.1193024331249999
streaming/transition3,joint,ambiguous,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,4.691455576833952,2.9990806178821394,6.493778327183155,0.937287149159927,0.8020058991599269,1.0622358624797807
streaming/transition3,joint,intact,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.674490783818117,2.9876118629860287,6.493778327183155,0.9346201128125,0.8019690425,1.0621252925
streaming/transition3,joint,removal,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/transition3,joint,reset,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.489965658217623,2.850298672157622,6.402236199964218,0.9164377925,0.7811565425000001,1.0517190425
streaming/transition3,joint,shuffle,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.674490783818117,2.9876118629860287,6.493778327183155,0.9346201128125,0.8019690425,1.0621252925
streaming/transition3,joint,swap,0.22916666666666666,0.125,0.3333333333333333,0.0,0.0,0.0,4.674490783818117,2.9876118629860287,6.493778327183155,0.9346201128125,0.8019690425,1.0621252925
streaming/transition3,legato,intact,0.3541666666666667,0.25,0.4583333333333333,0.041666666666666664,0.0,0.125,3.5246471474408487,2.1396027535581625,5.031905510967898,0.7875602885937502,0.6497060932812501,0.926786808125
