front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
repaired,ewr-16,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.012866663184957721,0.0,0.008170454545454547,0.011346590909090909,0.0786875,0.072
streaming,ewr-16,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.09300637737696003,0.0,0.008170454545454547,0.011346590909090909,0.0786875,0.072
fixed,ewr-16,detached,intact,0,11,10,9,2,0.2,0.18181818181818182,0.19047619047619047,0,0,0.0,0.0,0.8181818181818182,0.8181818181818182,0.006269844345395423,0.0,0.0155625,0.0189375,0.0021875,0.0
oracle-boundary,ewr-16,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.010784236362576898,0.0,0.0,0.0,0.062375,0.062375
repaired,ewr-16,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00516607091174226,0.0,0.008170454545454545,0.010982954545454544,0.093875,0.08
streaming,ewr-16,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.09617337872047176,0.0,0.008170454545454545,0.010982954545454544,0.093875,0.08
fixed,ewr-16,detached,intact,1,11,10,9,2,0.2,0.18181818181818182,0.19047619047619047,0,0,0.0,0.0,0.8181818181818182,0.8181818181818182,0.008932243687297973,0.0,0.0155625,0.0189375,0.0021875,0.0
oracle-boundary,ewr-16,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.010784236362576898,0.0,0.0,0.0,0.062375,0.062375
repaired,ewr-16,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003922062916468266,0.0,0.009261363636363639,0.010619318181818183,0.093875,0.08
streaming,ewr-16,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.7272727272727273,4.835725106863407,0.0,0.009261363636363639,0.010619318181818183,0.093875,0.08
fixed,ewr-16,legato,intact,0,11,11,9,2,0.18181818181818182,0.18181818181818182,0.18181818181818182,1,0,0.09090909090909091,0.0,0.8181818181818182,0.8181818181818182,0.021197018008334904,0.0,0.0155625,0.0189375,0.0021875,0.0
oracle-boundary,ewr-16,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002568219702236439,0.0,0.0,0.0,0.062375,0.062375
repaired,ewr-16,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0005331931974749457,0.0,0.009261363636363635,0.010619318181818183,0.093875,0.08
streaming,ewr-16,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.45454545454545453,0.6363636363636364,5.499647181626572,0.0,0.009261363636363635,0.010619318181818183,0.093875,0.08
fixed,ewr-16,legato,intact,1,11,11,9,2,0.18181818181818182,0.18181818181818182,0.18181818181818182,1,0,0.09090909090909091,0.0,0.8181818181818182,0.8181818181818182,0.02109808198584824,0.0,0.0155625,0.0189375,0.0021875,0.0
oracle-boundary,ewr-16,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002568219702236439,0.0,0.0,0.0,0.062375,0.062375
repaired,ewr-16,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0005378637360398476,0.0,0.008482954545454545,0.009750000000000002,0.0865,0.084
streaming,ewr-16,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.280371216212725,0.0,0.008482954545454545,0.009750000000000002,0.0865,0.084
fixed,ewr-16,duration,intact,0,11,10,6,3,0.3,0.2727272727272727,0.2857142857142857,0,0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.00631331943225451,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,ewr-16,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00026568976639069125,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0005097098077654808,0.0,0.008482954545454545,0.00975,0.09025,0.084
streaming,ewr-16,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.2820809170182335,0.0,0.008482954545454545,0.00975,0.09025,0.084
fixed,ewr-16,duration,intact,1,11,10,6,3,0.3,0.2727272727272727,0.2857142857142857,1,0,0.09090909090909091,0.0,0.5454545454545454,0.5454545454545454,0.006254630474287534,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,ewr-16,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00026568976639069125,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0004701122143472545,0.0,0.008846590909090908,0.010113636363636365,0.0865,0.084
streaming,ewr-16,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.278515293060816,0.0,0.008846590909090908,0.010113636363636365,0.0865,0.084
fixed,ewr-16,joint,intact,0,11,10,6,3,0.3,0.2727272727272727,0.2857142857142857,0,0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.006922268850437994,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,ewr-16,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002780618343910357,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00044195828607288755,0.0,0.008846590909090908,0.010113636363636363,0.09025,0.084
streaming,ewr-16,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.280224993866324,0.0,0.008846590909090908,0.010113636363636363,0.09025,0.084
fixed,ewr-16,joint,intact,1,11,10,6,3,0.3,0.2727272727272727,0.2857142857142857,1,0,0.09090909090909091,0.0,0.5454545454545454,0.5454545454545454,0.006863579892471019,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,ewr-16,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002780618343910357,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00027749753452763475,0.0,0.008354166666666668,0.009916666666666667,0.0846875,0.084
streaming,ewr-16,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.391285755532636,0.0,0.008354166666666668,0.009916666666666667,0.0846875,0.084
fixed,ewr-16,joint,reset,0,3,3,2,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.02029058364473457,0.0,0.01496875,0.03409375,-0.024875,0.0
oracle-boundary,ewr-16,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00029526258179475595,0.0,0.0,0.0,0.039125,0.039125
repaired,ewr-16,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00027749753452763475,0.0,0.008354166666666668,0.009916666666666667,0.0846875,0.084
streaming,ewr-16,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.391285755532636,0.0,0.008354166666666668,0.009916666666666667,0.0846875,0.084
fixed,ewr-16,joint,reset,1,3,3,2,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.02029058364473457,0.0,0.01496875,0.03409375,-0.024875,0.0
oracle-boundary,ewr-16,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00029526258179475595,0.0,0.0,0.0,0.039125,0.039125
repaired,ewr-16,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007103170162008282,0.0,0.008465277777777778,0.010125000000000002,0.09025,0.096
streaming,ewr-16,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.403357136629187,0.0,0.008465277777777778,0.010125000000000002,0.09025,0.096
fixed,ewr-16,joint,removal,0,9,9,4,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.010252318479277026,0.0,0.015890625,0.028828125000000003,-0.017875,0.0
oracle-boundary,ewr-16,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00027219448674213576,0.0,0.0,0.0,0.046125,0.046125
repaired,ewr-16,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007103170162008282,0.0,0.008465277777777778,0.010125000000000002,0.09025,0.096
streaming,ewr-16,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.403357136629187,0.0,0.008465277777777778,0.010125000000000002,0.09025,0.096
fixed,ewr-16,joint,removal,1,9,9,4,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.010252318479277026,0.0,0.015890625,0.028828125000000003,-0.017875,0.0
oracle-boundary,ewr-16,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00027219448674213576,0.0,0.0,0.0,0.046125,0.046125
repaired,ewr-16,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00044195828607288755,0.0,0.008846590909090908,0.010113636363636363,0.09025,0.084
streaming,ewr-16,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.280224993866324,0.0,0.008846590909090908,0.010113636363636363,0.09025,0.084
fixed,ewr-16,joint,swap,0,11,10,6,3,0.3,0.2727272727272727,0.2857142857142857,1,0,0.09090909090909091,0.0,0.5454545454545454,0.5454545454545454,0.006863579892471019,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,ewr-16,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002780618343910357,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0004701122143472545,0.0,0.008846590909090908,0.010113636363636365,0.0865,0.084
streaming,ewr-16,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.278515293060816,0.0,0.008846590909090908,0.010113636363636365,0.0865,0.084
fixed,ewr-16,joint,swap,1,11,10,6,3,0.3,0.2727272727272727,0.2857142857142857,0,0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.006922268850437994,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,ewr-16,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002780618343910357,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00039667361524439504,0.0,0.008846590909090908,0.010113636363636365,0.09025,0.084
streaming,ewr-16,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.285083137228034,0.0,0.008846590909090908,0.010113636363636365,0.09025,0.084
fixed,ewr-16,joint,shuffle,0,11,11,7,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,2,0,0.18181818181818182,0.0,0.5454545454545454,0.6363636363636364,0.07183042146967852,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,ewr-16,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00027806183439103567,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003366986565814904,0.0,0.008846590909090908,0.010113636363636363,0.0865,0.084
streaming,ewr-16,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.280052578829674,0.0,0.008846590909090908,0.010113636363636363,0.0865,0.084
fixed,ewr-16,joint,shuffle,1,11,11,7,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,1,0,0.09090909090909091,0.0,0.5454545454545454,0.6363636363636364,0.07188072629079308,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,ewr-16,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00027806183439103567,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002741282528306069,0.0,0.008846590909090908,0.010113636363636363,0.0865,0.084
streaming,ewr-16,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.281518715746045,0.0,0.008846590909090908,0.010113636363636363,0.0865,0.084
fixed,ewr-16,joint,ambiguous,0,11,10,6,3,0.3,0.2727272727272727,0.2857142857142857,0,0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.0069212412256220894,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,ewr-16,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00028499023409839545,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-16,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002741282528306069,0.0,0.008846590909090908,0.010113636363636363,0.0865,0.084
streaming,ewr-16,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.281518715746045,0.0,0.008846590909090908,0.010113636363636363,0.0865,0.084
fixed,ewr-16,joint,ambiguous,1,11,10,6,3,0.3,0.2727272727272727,0.2857142857142857,0,0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.0069212412256220894,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,ewr-16,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00028499023409839545,0.0,0.0,0.0,0.05475,0.05475
repaired,ewr-17,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0009145393906604808,0.0,0.004732954545454545,0.004517045454545455,0.099,0.096
streaming,ewr-17,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.04775881011527681,0.0,0.004732954545454545,0.004517045454545455,0.099,0.096
fixed,ewr-17,detached,intact,0,11,16,9,2,0.125,0.18181818181818182,0.14814814814814814,6,2,0.5454545454545454,0.18181818181818182,0.8181818181818182,0.8181818181818182,0.006201895238680816,0.0,0.015208333333333332,0.0198125,0.0003125,0.0
oracle-boundary,ewr-17,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.01590410945046356,0.0,0.0,0.0,0.060875,0.060875
repaired,ewr-17,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0008736038264388926,0.0,0.005096590909090908,0.0052443181818181825,0.099,0.096
streaming,ewr-17,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.05710931947878899,0.0,0.005096590909090908,0.0052443181818181825,0.099,0.096
fixed,ewr-17,detached,intact,1,11,16,9,2,0.125,0.18181818181818182,0.14814814814814814,6,2,0.5454545454545454,0.18181818181818182,0.8181818181818182,0.8181818181818182,0.005955852148763954,0.0,0.015208333333333332,0.0198125,0.0003125,0.0
oracle-boundary,ewr-17,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.01590410945046356,0.0,0.0,0.0,0.060875,0.060875
repaired,ewr-17,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00016869324404801165,0.0,0.006164772727272727,0.007767045454545454,0.099,0.088
streaming,ewr-17,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.967877393422083,0.18181818181818182,0.006164772727272727,0.007767045454545454,0.099,0.088
fixed,ewr-17,legato,intact,0,11,18,9,2,0.1111111111111111,0.18181818181818182,0.13793103448275862,10,4,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.8181818181818182,0.01868682762727077,0.0,0.015208333333333332,0.0198125,0.0003125,0.0
oracle-boundary,ewr-17,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00013201443615090176,0.0,0.0,0.0,0.060875,0.060875
repaired,ewr-17,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.000189800053706128,0.0,0.0060852272727272725,0.00877840909090909,0.1104375,0.1
streaming,ewr-17,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.9694785806551933,0.18181818181818182,0.0060852272727272725,0.00877840909090909,0.1104375,0.1
fixed,ewr-17,legato,intact,1,11,18,9,2,0.1111111111111111,0.18181818181818182,0.13793103448275862,10,4,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.8181818181818182,0.018696133922218472,0.0,0.015208333333333332,0.0198125,0.0003125,0.0
oracle-boundary,ewr-17,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00013201443615090176,0.0,0.0,0.0,0.060875,0.060875
repaired,ewr-17,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010614204403080019,0.0,0.00778409090909091,0.010306818181818183,0.106625,0.096
streaming,ewr-17,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,4.040966198917152,0.18181818181818182,0.00778409090909091,0.010306818181818183,0.106625,0.096
fixed,ewr-17,duration,intact,0,11,15,7,3,0.2,0.2727272727272727,0.23076923076923078,5,2,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.10399078480530578,0.0,0.024,0.01863392857142857,0.012,0.0
oracle-boundary,ewr-17,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010575736536805829,0.0,0.0,0.0,0.05325,0.05325
repaired,ewr-17,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00012939851532726848,0.0,0.007784090909090908,0.010670454545454545,0.11725,0.104
streaming,ewr-17,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,4.0398481161977475,0.18181818181818182,0.007784090909090908,0.010670454545454545,0.11725,0.104
fixed,ewr-17,duration,intact,1,11,15,7,3,0.2,0.2727272727272727,0.23076923076923078,5,2,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.10410118951287751,0.0,0.024,0.01863392857142857,0.012,0.0
oracle-boundary,ewr-17,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010575736536805829,0.0,0.0,0.0,0.05325,0.05325
repaired,ewr-17,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010614204403080019,0.0,0.00778409090909091,0.010306818181818183,0.106625,0.096
streaming,ewr-17,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,4.040966198917152,0.18181818181818182,0.00778409090909091,0.010306818181818183,0.106625,0.096
fixed,ewr-17,joint,intact,0,11,15,7,3,0.2,0.2727272727272727,0.23076923076923078,5,2,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.10399078480530578,0.0,0.024,0.01863392857142857,0.012,0.0
oracle-boundary,ewr-17,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010575736536805829,0.0,0.0,0.0,0.05325,0.05325
repaired,ewr-17,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00012939851532726848,0.0,0.007784090909090908,0.010670454545454545,0.11725,0.104
streaming,ewr-17,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,4.0398481161977475,0.18181818181818182,0.007784090909090908,0.010670454545454545,0.11725,0.104
fixed,ewr-17,joint,intact,1,11,15,7,3,0.2,0.2727272727272727,0.23076923076923078,5,2,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.10410118951287751,0.0,0.024,0.01863392857142857,0.012,0.0
oracle-boundary,ewr-17,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010575736536805829,0.0,0.0,0.0,0.05325,0.05325
repaired,ewr-17,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,7.179858168567439e-05,0.0,0.010333333333333333,0.013416666666666665,0.083,0.068
streaming,ewr-17,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,4.158929795259573,0.3333333333333333,0.010333333333333333,0.013416666666666665,0.083,0.068
fixed,ewr-17,joint,reset,0,3,3,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0026653008167385472,0.0,0.028124999999999997,0.019375,0.012,0.0
oracle-boundary,ewr-17,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010157106457124125,0.0,0.0,0.0,0.03725,0.03725
repaired,ewr-17,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,7.179858168567439e-05,0.0,0.010333333333333333,0.013416666666666665,0.083,0.068
streaming,ewr-17,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,4.158929795259573,0.3333333333333333,0.010333333333333333,0.013416666666666665,0.083,0.068
fixed,ewr-17,joint,reset,1,3,3,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0026653008167385472,0.0,0.028124999999999997,0.019375,0.012,0.0
oracle-boundary,ewr-17,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010157106457124125,0.0,0.0,0.0,0.03725,0.03725
repaired,ewr-17,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,9.98116004375444e-05,0.0,0.006930555555555554,0.009944444444444443,0.0889375,0.08
streaming,ewr-17,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,4.8543011318691605,0.2222222222222222,0.006930555555555554,0.009944444444444443,0.0889375,0.08
fixed,ewr-17,joint,removal,0,9,13,6,1,0.07692307692307693,0.1111111111111111,0.09090909090909091,6,2,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.12139317314304214,0.0,0.027187500000000003,0.018770833333333334,0.0143125,0.0
oracle-boundary,ewr-17,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,9.014618434220899e-05,0.0,0.0,0.0,0.045,0.045
repaired,ewr-17,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,9.98116004375444e-05,0.0,0.006930555555555554,0.009944444444444443,0.0889375,0.08
streaming,ewr-17,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,4.8543011318691605,0.2222222222222222,0.006930555555555554,0.009944444444444443,0.0889375,0.08
fixed,ewr-17,joint,removal,1,9,13,6,1,0.07692307692307693,0.1111111111111111,0.09090909090909091,6,2,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.12139317314304214,0.0,0.027187500000000003,0.018770833333333334,0.0143125,0.0
oracle-boundary,ewr-17,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,9.014618434220899e-05,0.0,0.0,0.0,0.045,0.045
repaired,ewr-17,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00012939851532726848,0.0,0.007784090909090908,0.010670454545454545,0.11725,0.104
streaming,ewr-17,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,4.0398481161977475,0.18181818181818182,0.007784090909090908,0.010670454545454545,0.11725,0.104
fixed,ewr-17,joint,swap,0,11,15,7,3,0.2,0.2727272727272727,0.23076923076923078,5,2,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.10410118951287751,0.0,0.024,0.01863392857142857,0.012,0.0
oracle-boundary,ewr-17,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010575736536805829,0.0,0.0,0.0,0.05325,0.05325
repaired,ewr-17,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010614204403080019,0.0,0.00778409090909091,0.010306818181818183,0.106625,0.096
streaming,ewr-17,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,4.040966198917152,0.18181818181818182,0.00778409090909091,0.010306818181818183,0.106625,0.096
fixed,ewr-17,joint,swap,1,11,15,7,3,0.2,0.2727272727272727,0.23076923076923078,5,2,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.10399078480530578,0.0,0.024,0.01863392857142857,0.012,0.0
oracle-boundary,ewr-17,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010575736536805829,0.0,0.0,0.0,0.05325,0.05325
repaired,ewr-17,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00012031632742459664,0.0,0.007863636363636364,0.01075,0.11725,0.104
streaming,ewr-17,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.415809302124563,0.2727272727272727,0.007863636363636364,0.01075,0.11725,0.104
fixed,ewr-17,joint,shuffle,0,11,14,7,3,0.21428571428571427,0.2727272727272727,0.24,4,1,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.6363636363636364,0.07169191553101342,0.0,0.024,0.01863392857142857,0.012,0.0
oracle-boundary,ewr-17,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00010575736536805829,0.0,0.0,0.0,0.05325,0.05325
