kind,model,group,cell,condition,variant,accuracy,log_loss,brier,target_quantization_error
oracle,recency,cmr-22,joint,shuffle,0,0.0,6.907755278982137,1.9024499999999982,0.0
oracle,transition,cmr-22,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-22,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-22,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-22,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-22,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,7.752491855583798e-06
acoustic,present,cmr-22,joint,shuffle,1,0.0,1.7196713928338012,0.7988171875000005,7.752491855583798e-06
acoustic,recency,cmr-22,joint,shuffle,1,0.0,6.907755278982137,1.9024499999999982,7.752491855583798e-06
acoustic,reference,cmr-22,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07,7.752491855583798e-06
acoustic,retrieval_absolute,cmr-22,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,7.752491855583798e-06
acoustic,transition,cmr-22,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,7.752491855583798e-06
oracle,present,cmr-22,joint,shuffle,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-22,joint,shuffle,1,0.0,6.907755278982137,1.9024499999999982,0.0
oracle,transition,cmr-22,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-22,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-22,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-22,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-22,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,7.752491855583798e-06
acoustic,present,cmr-22,joint,ambiguous,0,1.0,1.7196713928338012,0.7988171874999994,7.752491855583798e-06
acoustic,recency,cmr-22,joint,ambiguous,0,1.0,3.4789982477094417,0.9524499999999994,7.752491855583798e-06
acoustic,reference,cmr-22,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048,7.752491855583798e-06
acoustic,retrieval_absolute,cmr-22,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,7.752491855583798e-06
acoustic,transition,cmr-22,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,7.752491855583798e-06
oracle,present,cmr-22,joint,ambiguous,0,1.0,1.7196713928338012,0.7988171874999994,0.0
oracle,recency,cmr-22,joint,ambiguous,0,1.0,3.4789982477094417,0.9524499999999994,0.0
oracle,transition,cmr-22,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,0.0
oracle,retrieval_absolute,cmr-22,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,0.0
oracle,reference,cmr-22,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048,0.0
oracle,candidate,cmr-22,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,0.0
acoustic,candidate,cmr-22,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,7.752491855583798e-06
acoustic,present,cmr-22,joint,ambiguous,1,0.0,1.7196713928338012,0.7988171874999994,7.752491855583798e-06
acoustic,recency,cmr-22,joint,ambiguous,1,0.0,3.4789982477094417,0.9524499999999994,7.752491855583798e-06
acoustic,reference,cmr-22,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,7.752491855583798e-06
acoustic,retrieval_absolute,cmr-22,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,7.752491855583798e-06
acoustic,transition,cmr-22,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,7.752491855583798e-06
oracle,present,cmr-22,joint,ambiguous,1,0.0,1.7196713928338012,0.7988171874999994,0.0
oracle,recency,cmr-22,joint,ambiguous,1,0.0,3.4789982477094417,0.9524499999999994,0.0
oracle,transition,cmr-22,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,0.0
oracle,retrieval_absolute,cmr-22,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,0.0
oracle,reference,cmr-22,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,0.0
oracle,candidate,cmr-22,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,0.0
acoustic,candidate,cmr-23,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,present,cmr-23,matched,intact,0,0.0,2.1223490426911127,0.9175671875000004,1.6074499104234974e-05
acoustic,recency,cmr-23,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,reference,cmr-23,matched,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,1.6074499104234974e-05
acoustic,retrieval_absolute,cmr-23,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,transition,cmr-23,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
oracle,present,cmr-23,matched,intact,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-23,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-23,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-23,matched,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-23,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-23,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,present,cmr-23,matched,intact,1,0.0,2.1223490426911127,0.9175671875000004,1.6074499104234974e-05
acoustic,recency,cmr-23,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,reference,cmr-23,matched,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,1.6074499104234974e-05
acoustic,retrieval_absolute,cmr-23,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,transition,cmr-23,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
oracle,present,cmr-23,matched,intact,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-23,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-23,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-23,matched,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-23,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-23,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,present,cmr-23,timbre,intact,0,0.0,2.1223490426911127,0.9175671875000004,1.6074499104234974e-05
acoustic,recency,cmr-23,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,reference,cmr-23,timbre,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,1.6074499104234974e-05
acoustic,retrieval_absolute,cmr-23,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,transition,cmr-23,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
oracle,present,cmr-23,timbre,intact,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-23,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-23,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-23,timbre,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-23,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-23,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,present,cmr-23,timbre,intact,1,0.0,2.1223490426911127,0.9175671875000004,1.6074499104234974e-05
acoustic,recency,cmr-23,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,reference,cmr-23,timbre,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,1.6074499104234974e-05
acoustic,retrieval_absolute,cmr-23,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
acoustic,transition,cmr-23,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.6074499104234974e-05
oracle,present,cmr-23,timbre,intact,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-23,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-23,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-23,timbre,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-23,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-23,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,present,cmr-23,duration,intact,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,reference,cmr-23,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,2.1195323721912018e-05
acoustic,retrieval_absolute,cmr-23,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,transition,cmr-23,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
oracle,present,cmr-23,duration,intact,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-23,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-23,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-23,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-23,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-23,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,present,cmr-23,duration,intact,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,reference,cmr-23,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,2.1195323721912018e-05
acoustic,retrieval_absolute,cmr-23,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,transition,cmr-23,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
oracle,present,cmr-23,duration,intact,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-23,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-23,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-23,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-23,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-23,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,present,cmr-23,joint,intact,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,reference,cmr-23,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,2.1195323721912018e-05
acoustic,retrieval_absolute,cmr-23,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,transition,cmr-23,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
oracle,present,cmr-23,joint,intact,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-23,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-23,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-23,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-23,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-23,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,present,cmr-23,joint,intact,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,reference,cmr-23,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,2.1195323721912018e-05
acoustic,retrieval_absolute,cmr-23,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,transition,cmr-23,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
oracle,present,cmr-23,joint,intact,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-23,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-23,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-23,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-23,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,present,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,reference,cmr-23,joint,reset,0,1.0,0.9817763680502767,0.5626252925000006,2.1195323721912018e-05
acoustic,retrieval_absolute,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,transition,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
oracle,present,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,transition,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,retrieval_absolute,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,reference,cmr-23,joint,reset,0,1.0,0.9817763680502767,0.5626252925000006,0.0
oracle,candidate,cmr-23,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
acoustic,candidate,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,present,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,reference,cmr-23,joint,reset,1,0.0,0.9817763680502767,0.5626252925000008,2.1195323721912018e-05
acoustic,retrieval_absolute,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,transition,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
oracle,present,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,transition,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,retrieval_absolute,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,reference,cmr-23,joint,reset,1,0.0,0.9817763680502767,0.5626252925000008,0.0
oracle,candidate,cmr-23,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
acoustic,candidate,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,present,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,reference,cmr-23,joint,removal,0,1.0,0.9817763680502767,0.5626252925000006,2.1195323721912018e-05
acoustic,retrieval_absolute,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,transition,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
oracle,present,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,transition,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,retrieval_absolute,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,reference,cmr-23,joint,removal,0,1.0,0.9817763680502767,0.5626252925000006,0.0
oracle,candidate,cmr-23,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
acoustic,candidate,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,present,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,reference,cmr-23,joint,removal,1,0.0,0.9817763680502767,0.5626252925000008,2.1195323721912018e-05
acoustic,retrieval_absolute,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,transition,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
oracle,present,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,transition,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,retrieval_absolute,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,reference,cmr-23,joint,removal,1,0.0,0.9817763680502767,0.5626252925000008,0.0
oracle,candidate,cmr-23,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,0.0
acoustic,candidate,cmr-23,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,present,cmr-23,joint,swap,0,0.0,2.1223490426911127,0.9175671875000004,2.1195323721912018e-05
acoustic,recency,cmr-23,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632,2.1195323721912018e-05
acoustic,reference,cmr-23,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,2.1195323721912018e-05
