front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
fixed,civ-14,joint,ambiguous,1,11,13,7,3,0.23076923076923078,0.2727272727272727,0.25,2,1,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.6363636363636364,0.0031068068907509983,0.0,0.017455357142857144,0.024312500000000004,-0.00625,0.0
oracle-boundary,civ-14,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007204989296329956,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-15,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.07643986295615722,0.0,0.005789772727272728,0.0053124999999999995,0.1119375,0.104
fixed,civ-15,detached,intact,0,11,18,9,3,0.16666666666666666,0.2727272727272727,0.20689655172413793,10,4,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.8181818181818182,0.014826629106625293,0.0,0.015916666666666666,0.0180625,0.0040625,0.0
oracle-boundary,civ-15,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.002595364929390084,0.0,0.0,0.0,0.063875,0.063875
streaming,civ-15,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.07606472067410731,0.0,0.005789772727272728,0.0053124999999999995,0.103125,0.096
fixed,civ-15,detached,intact,1,11,18,9,3,0.16666666666666666,0.2727272727272727,0.20689655172413793,10,4,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.8181818181818182,0.013728174634321435,0.0,0.015916666666666666,0.0180625,0.0040625,0.0
oracle-boundary,civ-15,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.002595364929390084,0.0,0.0,0.0,0.063875,0.063875
streaming,civ-15,legato,intact,0,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,0.7272727272727273,1.0,1.858518378064231,0.0,0.009062500000000001,0.0098125,0.1119375,0.096
fixed,civ-15,legato,intact,0,11,18,9,3,0.16666666666666666,0.2727272727272727,0.20689655172413793,10,4,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.8181818181818182,0.02328502014727797,0.0,0.015916666666666666,0.0180625,0.0040625,0.0
oracle-boundary,civ-15,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0015091233145983938,0.0,0.0,0.0,0.063875,0.063875
streaming,civ-15,legato,intact,1,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,0.7272727272727273,1.0,1.8571803484967135,0.0,0.0090625,0.009823863636363638,0.1119375,0.1
fixed,civ-15,legato,intact,1,11,18,9,3,0.16666666666666666,0.2727272727272727,0.20689655172413793,10,4,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.8181818181818182,0.023326441393462873,0.0,0.015916666666666666,0.0180625,0.0040625,0.0
oracle-boundary,civ-15,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0015091233145983938,0.0,0.0,0.0,0.063875,0.063875
streaming,civ-15,duration,intact,0,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,0.9090909090909091,1.0,1.803194602893086,0.0,0.0069886363636363635,0.0075340909090909096,0.108125,0.092
fixed,civ-15,duration,intact,0,11,19,7,3,0.15789473684210525,0.2727272727272727,0.2,11,5,1.0,0.45454545454545453,0.5454545454545454,0.6363636363636364,2.7184842094693233,0.0,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001508902099612832,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,duration,intact,1,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,0.9090909090909091,1.0,1.7976338161139893,0.0,0.0069886363636363635,0.007511363636363636,0.12025,0.104
fixed,civ-15,duration,intact,1,11,19,7,3,0.15789473684210525,0.2727272727272727,0.2,11,5,1.0,0.45454545454545453,0.5454545454545454,0.6363636363636364,2.718344150964723,0.0,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001508902099612832,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.9659401159848753,0.18181818181818182,0.01046590909090909,0.010181818181818183,0.108125,0.092
fixed,civ-15,joint,intact,0,11,17,7,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,7,3,0.6363636363636364,0.2727272727272727,0.5454545454545454,0.6363636363636364,2.721665257599735,0.0,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005029486014354167,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.966265309823024,0.18181818181818182,0.010465909090909092,0.010181818181818183,0.12025,0.104
fixed,civ-15,joint,intact,1,11,17,7,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,7,3,0.6363636363636364,0.2727272727272727,0.5454545454545454,0.6363636363636364,2.7217678240272583,0.0,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005029486014354167,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.09683530735951844,0.0,0.0050416666666666665,0.0065,0.086375,0.08
fixed,civ-15,joint,reset,0,3,5,2,1,0.2,0.3333333333333333,0.25,3,2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00670783241483619,0.0,0.0150625,0.0323125,-0.023,0.0
oracle-boundary,civ-15,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0013011610111265763,0.0,0.0,0.0,0.041,0.041
streaming,civ-15,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.09683530735951844,0.0,0.0050416666666666665,0.0065,0.086375,0.08
fixed,civ-15,joint,reset,1,3,5,2,1,0.2,0.3333333333333333,0.25,3,2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00670783241483619,0.0,0.0150625,0.0323125,-0.023,0.0
oracle-boundary,civ-15,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0013011610111265763,0.0,0.0,0.0,0.041,0.041
streaming,civ-15,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.7777777777777778,1.0,3.5090544684627725,0.1111111111111111,0.009791666666666666,0.011069444444444444,0.0915625,0.08
fixed,civ-15,joint,removal,0,9,13,5,2,0.15384615384615385,0.2222222222222222,0.18181818181818182,5,2,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,3.806867581837269,0.0,0.020975,0.024312499999999997,0.0113125,0.0
oracle-boundary,civ-15,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0042334450484418085,0.0,0.0,0.0,0.04725,0.04725
streaming,civ-15,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.7777777777777778,1.0,3.5090544684627725,0.1111111111111111,0.009791666666666666,0.011069444444444444,0.0915625,0.08
fixed,civ-15,joint,removal,1,9,13,5,2,0.15384615384615385,0.2222222222222222,0.18181818181818182,5,2,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,3.806867581837269,0.0,0.020975,0.024312499999999997,0.0113125,0.0
oracle-boundary,civ-15,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0042334450484418085,0.0,0.0,0.0,0.04725,0.04725
streaming,civ-15,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.966265309823024,0.18181818181818182,0.010465909090909092,0.010181818181818183,0.12025,0.104
fixed,civ-15,joint,swap,0,11,17,7,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,7,3,0.6363636363636364,0.2727272727272727,0.5454545454545454,0.6363636363636364,2.7217678240272583,0.0,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005029486014354167,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.9659401159848753,0.18181818181818182,0.01046590909090909,0.010181818181818183,0.108125,0.092
fixed,civ-15,joint,swap,1,11,17,7,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,7,3,0.6363636363636364,0.2727272727272727,0.5454545454545454,0.6363636363636364,2.721665257599735,0.0,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005029486014354167,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.966221732040241,0.18181818181818182,0.010465909090909092,0.010181818181818183,0.12025,0.104
fixed,civ-15,joint,shuffle,0,11,18,7,3,0.16666666666666666,0.2727272727272727,0.20689655172413793,9,4,0.8181818181818182,0.36363636363636365,0.5454545454545454,0.6363636363636364,1.715692298402136,0.09090909090909091,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005029486014354167,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.9667228177181046,0.18181818181818182,0.010465909090909088,0.010181818181818183,0.108125,0.092
fixed,civ-15,joint,shuffle,1,11,18,7,3,0.16666666666666666,0.2727272727272727,0.20689655172413793,9,4,0.8181818181818182,0.36363636363636365,0.5454545454545454,0.6363636363636364,1.7155897319746127,0.09090909090909091,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005029486014354167,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,6.750060164302601,0.2727272727272727,0.010829545454545455,0.011272727272727273,0.108125,0.092
fixed,civ-15,joint,ambiguous,0,11,17,7,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,7,3,0.6363636363636364,0.2727272727272727,0.5454545454545454,0.6363636363636364,1.7151797182304784,0.09090909090909091,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004767145107398043,0.0,0.0,0.0,0.05625,0.05625
streaming,civ-15,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,6.750060164302601,0.2727272727272727,0.010829545454545455,0.011272727272727273,0.108125,0.092
fixed,civ-15,joint,ambiguous,1,11,17,7,3,0.17647058823529413,0.2727272727272727,0.21428571428571427,7,3,0.6363636363636364,0.2727272727272727,0.5454545454545454,0.6363636363636364,1.7151797182304784,0.09090909090909091,0.021125,0.0213125,0.0113125,0.0
oracle-boundary,civ-15,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004767145107398043,0.0,0.0,0.0,0.05625,0.05625
