adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
old,for-16,fundamental,0,joint,swap,0,8,1.0,1.0,5.883599457634503e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,0,8,1.0,1.0,0.008292026372013206,0.0,0.0
old,for-16,fundamental,0,joint,swap,0,11,1.0,1.0,3.1529489380850015e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,0,11,1.0,1.0,0.002260502828990359,0.0,0.0
old,for-16,fundamental,0,joint,swap,0,12,1.0,1.0,2.145911632922548e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,0,12,1.0,1.0,0.003149972581134808,0.0,0.0
old,for-16,fundamental,0,joint,swap,0,13,1.0,1.0,2.437804792521092e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,0,13,1.0,1.0,0.0019105707643909398,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,0,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,0,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,1,1.0,1.0,2.7625300753619797e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,1,1.0,1.0,0.013511066260936566,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,2,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,2,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,3,1.0,1.0,5.883599457634503e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,3,1.0,1.0,0.008292026372013206,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,5,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,5,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,6,1.0,1.0,9.517469632935871e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,6,1.0,1.0,0.01088300551649879,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,7,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,7,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,8,1.0,1.0,7.316370954413287e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,8,1.0,1.0,0.003835515740728823,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,11,1.0,1.0,3.1529489380850015e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,11,1.0,1.0,0.002260502828990359,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,12,1.0,1.0,2.145911632922548e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,12,1.0,1.0,0.003149972581134808,0.0,0.0
old,for-16,fundamental,0,joint,swap,1,13,1.0,1.0,2.437804792521092e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,swap,1,13,1.0,1.0,0.0019105707643909398,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,0,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,0,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,1,1.0,1.0,9.517469632935871e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,1,1.0,1.0,0.01088300551649879,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,2,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,2,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,3,1.0,1.0,7.316370954413287e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,3,1.0,1.0,0.003835515740728823,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,5,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,5,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,6,1.0,1.0,2.7625300753619797e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,6,1.0,1.0,0.013511066260936566,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,7,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,7,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,8,1.0,1.0,5.883599457634503e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,8,1.0,1.0,0.008292026372013206,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,11,1.0,1.0,3.1529489380850015e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,11,1.0,1.0,0.002260502828990359,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,12,1.0,1.0,2.145911632922548e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,12,1.0,1.0,0.003149972581134808,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,0,13,1.0,1.0,2.437804792521092e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,0,13,1.0,1.0,0.0019105707643909398,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,0,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,0,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,1,1.0,1.0,9.517469632935871e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,1,1.0,1.0,0.01088300551649879,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,2,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,2,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,3,1.0,1.0,5.883599457634503e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,3,1.0,1.0,0.008292026372013206,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,5,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,5,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,6,1.0,1.0,2.7625300753619797e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,6,1.0,1.0,0.013511066260936566,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,7,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,7,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,8,1.0,1.0,7.316370954413287e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,8,1.0,1.0,0.003835515740728823,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,11,1.0,1.0,3.1529489380850015e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,11,1.0,1.0,0.002260502828990359,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,12,1.0,1.0,2.145911632922548e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,12,1.0,1.0,0.003149972581134808,0.0,0.0
old,for-16,fundamental,0,joint,shuffle,1,13,1.0,1.0,2.437804792521092e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,shuffle,1,13,1.0,1.0,0.0019105707643909398,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,0,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,0,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,1,1.0,1.0,2.7625300753619797e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,1,1.0,1.0,0.013511066260936566,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,2,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,2,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,3,1.0,1.0,5.883599457634503e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,3,1.0,1.0,0.008292026372013206,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,5,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,5,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,6,1.0,1.0,2.7625300753619797e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,6,1.0,1.0,0.013511066260936566,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,7,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,7,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,8,1.0,1.0,7.316370954413287e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,8,1.0,1.0,0.003835515740728823,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,11,1.0,1.0,3.1529489380850015e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,11,1.0,1.0,0.002260502828990359,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,12,1.0,1.0,2.145911632922548e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,12,1.0,1.0,0.003149972581134808,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,0,13,1.0,1.0,2.437804792521092e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,0,13,1.0,1.0,0.0019105707643909398,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,0,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,0,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,1,1.0,1.0,2.7625300753619797e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,1,1.0,1.0,0.013511066260936566,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,2,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,2,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,3,1.0,1.0,5.883599457634503e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,3,1.0,1.0,0.008292026372013206,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,5,1.0,1.0,6.39834763256136e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,5,1.0,1.0,0.009693579214476993,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,6,1.0,1.0,2.7625300753619797e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,6,1.0,1.0,0.013511066260936566,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,7,1.0,1.0,3.5376485829630155e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,7,1.0,1.0,0.005723626116425962,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,8,1.0,1.0,7.316370954413287e-06,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,8,1.0,1.0,0.003835515740728823,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,11,1.0,1.0,3.1529489380850015e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,11,1.0,1.0,0.002260502828990359,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,12,1.0,1.0,2.145911632922548e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,12,1.0,1.0,0.003149972581134808,0.0,0.0
old,for-16,fundamental,0,joint,ambiguous,1,13,1.0,1.0,2.437804792521092e-05,0.0,0.0
repaired,for-16,fundamental,0,joint,ambiguous,1,13,1.0,1.0,0.0019105707643909398,0.0,0.0
old,for-17,pure,0,matched,intact,0,0,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,0,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,matched,intact,0,1,1.0,1.0,4.633454313562879e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,1,1.0,1.0,0.009962430735943606,0.0,0.0
old,for-17,pure,0,matched,intact,0,2,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,2,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,matched,intact,0,3,1.0,1.0,5.093132244837761e-06,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,3,1.0,1.0,0.003921888530279638,0.0,0.0
old,for-17,pure,0,matched,intact,0,5,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,5,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,matched,intact,0,6,1.0,1.0,7.837797180521022e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,6,1.0,1.0,0.00922616342061744,0.0,0.0
old,for-17,pure,0,matched,intact,0,7,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,7,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,matched,intact,0,8,1.0,1.0,4.633454313562879e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,8,1.0,1.0,0.009962430735943606,0.0,0.0
old,for-17,pure,0,matched,intact,0,11,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,11,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,matched,intact,0,12,1.0,1.0,7.837797180521022e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,12,1.0,1.0,0.00922616342061744,0.0,0.0
old,for-17,pure,0,matched,intact,0,13,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,0,13,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,matched,intact,1,0,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,0,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,matched,intact,1,1,1.0,1.0,4.633454313562879e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,1,1.0,1.0,0.009962430735943606,0.0,0.0
old,for-17,pure,0,matched,intact,1,2,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,2,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,matched,intact,1,3,1.0,1.0,4.633454313562879e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,3,1.0,1.0,0.009962430735943606,0.0,0.0
old,for-17,pure,0,matched,intact,1,5,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,5,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,matched,intact,1,6,1.0,1.0,7.837797180521022e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,6,1.0,1.0,0.00922616342061744,0.0,0.0
old,for-17,pure,0,matched,intact,1,7,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,7,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,matched,intact,1,8,1.0,1.0,5.093132244837761e-06,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,8,1.0,1.0,0.003921888530279638,0.0,0.0
old,for-17,pure,0,matched,intact,1,11,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,11,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,matched,intact,1,12,1.0,1.0,7.837797180521022e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,12,1.0,1.0,0.00922616342061744,0.0,0.0
old,for-17,pure,0,matched,intact,1,13,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,matched,intact,1,13,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,timbre,intact,0,0,1.0,1.0,5.470540583725772e-06,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,0,1.0,1.0,0.013561381367230315,0.0,0.0
old,for-17,pure,0,timbre,intact,0,1,1.0,1.0,1.4319908053561647e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,1,1.0,1.0,0.012927491532733537,0.0,0.0
old,for-17,pure,0,timbre,intact,0,2,1.0,1.0,1.2782166104230441e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,2,1.0,1.0,0.012471190326472037,0.0,0.0
old,for-17,pure,0,timbre,intact,0,3,1.0,1.0,5.924874866281016e-07,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,3,1.0,1.0,0.003161617541844741,0.0,0.0
old,for-17,pure,0,timbre,intact,0,5,1.0,1.0,5.470540583725772e-06,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,5,1.0,1.0,0.013561381367230315,0.0,0.0
old,for-17,pure,0,timbre,intact,0,6,1.0,1.0,1.6319162225997275e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,6,1.0,1.0,0.013203069103295384,0.0,0.0
old,for-17,pure,0,timbre,intact,0,7,1.0,1.0,1.2782166104230441e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,7,1.0,1.0,0.012471190326472037,0.0,0.0
old,for-17,pure,0,timbre,intact,0,8,1.0,1.0,1.4319908053561647e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,8,1.0,1.0,0.012927491532733537,0.0,0.0
old,for-17,pure,0,timbre,intact,0,11,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,11,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,timbre,intact,0,12,1.0,1.0,7.837797180521022e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,12,1.0,1.0,0.00922616342061744,0.0,0.0
old,for-17,pure,0,timbre,intact,0,13,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,0,13,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,timbre,intact,1,0,1.0,1.0,5.470540583725772e-06,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,0,1.0,1.0,0.013561381367230315,0.0,0.0
old,for-17,pure,0,timbre,intact,1,1,1.0,1.0,1.4319908053561647e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,1,1.0,1.0,0.012927491532733537,0.0,0.0
old,for-17,pure,0,timbre,intact,1,2,1.0,1.0,1.2782166104230441e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,2,1.0,1.0,0.012471190326472037,0.0,0.0
old,for-17,pure,0,timbre,intact,1,3,1.0,1.0,1.4319908053561647e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,3,1.0,1.0,0.012927491532733537,0.0,0.0
old,for-17,pure,0,timbre,intact,1,5,1.0,1.0,5.470540583725772e-06,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,5,1.0,1.0,0.013561381367230315,0.0,0.0
old,for-17,pure,0,timbre,intact,1,6,1.0,1.0,1.6319162225997275e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,6,1.0,1.0,0.013203069103295384,0.0,0.0
old,for-17,pure,0,timbre,intact,1,7,1.0,1.0,1.2782166104230441e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,7,1.0,1.0,0.012471190326472037,0.0,0.0
old,for-17,pure,0,timbre,intact,1,8,1.0,1.0,5.924874866281016e-07,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,8,1.0,1.0,0.003161617541844741,0.0,0.0
old,for-17,pure,0,timbre,intact,1,11,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,11,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,timbre,intact,1,12,1.0,1.0,7.837797180521022e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,12,1.0,1.0,0.00922616342061744,0.0,0.0
old,for-17,pure,0,timbre,intact,1,13,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,timbre,intact,1,13,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,duration,intact,0,0,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,0,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,duration,intact,0,1,1.0,1.0,4.633454313562879e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,1,1.0,1.0,0.009962430735943606,0.0,0.0
old,for-17,pure,0,duration,intact,0,2,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,2,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,duration,intact,0,3,1.0,1.0,5.093132244837761e-06,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,3,1.0,1.0,0.003921888530279638,0.0,0.0
old,for-17,pure,0,duration,intact,0,5,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,5,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,duration,intact,0,6,1.0,1.0,7.837797180521022e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,6,1.0,1.0,0.00922616342061744,0.0,0.0
old,for-17,pure,0,duration,intact,0,7,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,7,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,duration,intact,0,8,1.0,1.0,4.633454313562879e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,8,1.0,1.0,0.009962430735943606,0.0,0.0
old,for-17,pure,0,duration,intact,0,11,1.0,1.0,4.928639293714746e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,11,1.0,1.0,0.002106936381363291,0.0,0.0
old,for-17,pure,0,duration,intact,0,12,1.0,1.0,5.255628674749602e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,12,1.0,1.0,0.0032400778048744527,0.0,0.0
old,for-17,pure,0,duration,intact,0,13,1.0,1.0,3.261958617972738e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,0,13,1.0,1.0,0.0017000954302961446,0.0,0.0
old,for-17,pure,0,duration,intact,1,0,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,0,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,duration,intact,1,1,1.0,1.0,4.633454313562879e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,1,1.0,1.0,0.009962430735943606,0.0,0.0
old,for-17,pure,0,duration,intact,1,2,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,2,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,duration,intact,1,3,1.0,1.0,4.633454313562879e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,3,1.0,1.0,0.009962430735943606,0.0,0.0
old,for-17,pure,0,duration,intact,1,5,1.0,1.0,1.5498189182400952e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,5,1.0,1.0,0.0074550248476990735,0.0,0.0
old,for-17,pure,0,duration,intact,1,6,1.0,1.0,7.837797180521022e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,6,1.0,1.0,0.00922616342061744,0.0,0.0
old,for-17,pure,0,duration,intact,1,7,1.0,1.0,4.815855221784737e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,7,1.0,1.0,0.006281289252813238,0.0,0.0
old,for-17,pure,0,duration,intact,1,8,1.0,1.0,5.093132244837761e-06,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,8,1.0,1.0,0.003921888530279638,0.0,0.0
old,for-17,pure,0,duration,intact,1,11,1.0,1.0,4.928639293714746e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,11,1.0,1.0,0.002106936381363291,0.0,0.0
old,for-17,pure,0,duration,intact,1,12,1.0,1.0,5.255628674749602e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,12,1.0,1.0,0.0032400778048744527,0.0,0.0
old,for-17,pure,0,duration,intact,1,13,1.0,1.0,3.261958617972738e-05,0.0,0.0
repaired,for-17,pure,0,duration,intact,1,13,1.0,1.0,0.0017000954302961446,0.0,0.0
old,for-17,pure,0,joint,intact,0,0,1.0,1.0,5.470540583725772e-06,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,0,1.0,1.0,0.013561381367230315,0.0,0.0
old,for-17,pure,0,joint,intact,0,1,1.0,1.0,1.4319908053561647e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,1,1.0,1.0,0.012927491532733537,0.0,0.0
old,for-17,pure,0,joint,intact,0,2,1.0,1.0,1.2782166104230441e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,2,1.0,1.0,0.012471190326472037,0.0,0.0
old,for-17,pure,0,joint,intact,0,3,1.0,1.0,5.924874866281016e-07,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,3,1.0,1.0,0.003161617541844741,0.0,0.0
old,for-17,pure,0,joint,intact,0,5,1.0,1.0,5.470540583725772e-06,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,5,1.0,1.0,0.013561381367230315,0.0,0.0
old,for-17,pure,0,joint,intact,0,6,1.0,1.0,1.6319162225997275e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,6,1.0,1.0,0.013203069103295384,0.0,0.0
old,for-17,pure,0,joint,intact,0,7,1.0,1.0,1.2782166104230441e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,7,1.0,1.0,0.012471190326472037,0.0,0.0
old,for-17,pure,0,joint,intact,0,8,1.0,1.0,1.4319908053561647e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,8,1.0,1.0,0.012927491532733537,0.0,0.0
old,for-17,pure,0,joint,intact,0,11,1.0,1.0,4.928639293714746e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,11,1.0,1.0,0.002106936381363291,0.0,0.0
old,for-17,pure,0,joint,intact,0,12,1.0,1.0,5.255628674749602e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,12,1.0,1.0,0.0032400778048744527,0.0,0.0
old,for-17,pure,0,joint,intact,0,13,1.0,1.0,3.261958617972738e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,0,13,1.0,1.0,0.0017000954302961446,0.0,0.0
old,for-17,pure,0,joint,intact,1,0,1.0,1.0,5.470540583725772e-06,0.0,0.0
repaired,for-17,pure,0,joint,intact,1,0,1.0,1.0,0.013561381367230315,0.0,0.0
old,for-17,pure,0,joint,intact,1,1,1.0,1.0,1.4319908053561647e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,1,1,1.0,1.0,0.012927491532733537,0.0,0.0
old,for-17,pure,0,joint,intact,1,2,1.0,1.0,1.2782166104230441e-05,0.0,0.0
repaired,for-17,pure,0,joint,intact,1,2,1.0,1.0,0.012471190326472037,0.0,0.0
