group,cell,condition,variant,whole_duration_s,support_duration_s,available,cycles,extra_processing_seconds
ewr-09,detached,intact,1,0.096,0.064,1,28.160140076595308,0.000824208
ewr-09,detached,intact,1,0.088,0.056,1,34.844352377883,0.000213083
ewr-09,legato,intact,0,0.096,0.064,1,19.91205760847025,0.000738667
ewr-09,legato,intact,0,0.104,0.072,1,28.22322094204023,0.000311083
ewr-09,legato,intact,0,0.084,0.052,1,32.355350965917154,0.000877958
ewr-09,legato,intact,0,0.1,0.068,1,53.31493963556805,0.000993416
ewr-09,legato,intact,0,0.104,0.072,1,22.401138156139712,0.000231125
ewr-09,legato,intact,0,0.1,0.068,1,29.919846109644844,0.0005555
ewr-09,legato,intact,0,0.088,0.056,1,34.84565524675028,0.000298917
ewr-09,legato,intact,0,0.092,0.06,1,29.633101743957344,0.000387708
ewr-09,legato,intact,0,0.104,0.072,1,22.401126137333577,0.000347208
ewr-09,legato,intact,0,0.1,0.068,1,29.920851812252096,0.000711125
ewr-09,legato,intact,0,0.088,0.056,1,34.84424544921209,0.000834167
ewr-09,legato,intact,1,0.096,0.064,1,19.91205760847025,0.000729125
ewr-09,legato,intact,1,0.104,0.072,1,28.22322094204023,0.000315916
ewr-09,legato,intact,1,0.088,0.056,1,34.84433756863392,0.000797708
ewr-09,legato,intact,1,0.092,0.06,1,29.633894565404013,0.000168416
ewr-09,legato,intact,1,0.104,0.072,1,22.401138156139712,0.000236125
ewr-09,legato,intact,1,0.1,0.068,1,29.919846109644844,0.000569084
ewr-09,legato,intact,1,0.084,0.052,1,32.356777650838815,0.000339708
ewr-09,legato,intact,1,0.1,0.068,1,53.31384685390706,0.000382125
ewr-09,legato,intact,1,0.104,0.072,1,22.401126137333577,0.000363541
ewr-09,legato,intact,1,0.1,0.068,1,29.920851812252096,0.000712292
ewr-09,legato,intact,1,0.088,0.056,1,34.84424544921209,0.000844416
ewr-09,duration,intact,0,0.104,0.072,1,22.401051774305003,0.000646791
ewr-09,duration,intact,0,0.104,0.072,1,28.223801770076133,0.000221375
ewr-09,duration,intact,0,0.08,0.048,1,29.86779842585768,0.000820916
ewr-09,duration,intact,0,0.1,0.068,1,53.31353838478951,0.000906875
ewr-09,duration,intact,0,0.108,0.076,1,23.645598193756733,0.000831334
ewr-09,duration,intact,0,0.104,0.072,1,31.680397535978305,0.000422041
ewr-09,duration,intact,0,0.08,0.048,1,29.867737189367023,0.000210292
ewr-09,duration,intact,0,0.096,0.064,1,31.609133708385894,0.000290458
ewr-09,duration,intact,0,0.112,0.08,1,24.890455570699647,0.000168708
ewr-09,duration,intact,0,0.108,0.076,1,33.440190819857186,0.000410709
ewr-09,duration,intact,0,0.088,0.056,1,34.844728506585405,0.000559667
ewr-09,duration,intact,1,0.104,0.072,1,22.401051774305003,0.000661458
ewr-09,duration,intact,1,0.104,0.072,1,28.223801770076133,0.000218417
ewr-09,duration,intact,1,0.08,0.048,1,29.86779842585768,0.000796166
ewr-09,duration,intact,1,0.096,0.064,1,31.609266851584007,0.000934167
ewr-09,duration,intact,1,0.108,0.076,1,23.645598193756733,0.000856666
ewr-09,duration,intact,1,0.104,0.072,1,31.680397535978305,0.000431542
ewr-09,duration,intact,1,0.08,0.048,1,29.867737189367023,0.000234959
ewr-09,duration,intact,1,0.1,0.068,1,53.313521483387056,0.000276167
ewr-09,duration,intact,1,0.112,0.08,1,24.890455570699647,0.000169459
ewr-09,duration,intact,1,0.108,0.076,1,33.440190819857186,0.000413083
ewr-09,duration,intact,1,0.088,0.056,1,34.844728506585405,0.000553125
ewr-09,joint,intact,0,0.104,0.072,1,22.401051774305003,0.000680583
ewr-09,joint,intact,0,0.104,0.072,1,28.223801770076133,0.000223375
ewr-09,joint,intact,0,0.08,0.048,1,29.86779842585768,0.000831417
ewr-09,joint,intact,0,0.1,0.068,1,53.31353838478951,0.00092675
ewr-09,joint,intact,0,0.108,0.076,1,23.645598193756733,0.000866917
ewr-09,joint,intact,0,0.104,0.072,1,31.680397535978305,0.000417667
ewr-09,joint,intact,0,0.08,0.048,1,29.867737189367023,0.000210333
ewr-09,joint,intact,0,0.096,0.064,1,31.609133708385894,0.000294125
ewr-09,joint,intact,0,0.112,0.08,1,24.890455570699647,0.000166875
ewr-09,joint,intact,0,0.108,0.076,1,33.440190819857186,0.00043475
ewr-09,joint,intact,0,0.088,0.056,1,34.844728506585405,0.000575875
ewr-09,joint,intact,1,0.104,0.072,1,22.401051774305003,0.000703875
ewr-09,joint,intact,1,0.104,0.072,1,28.223801770076133,0.000218417
ewr-09,joint,intact,1,0.08,0.048,1,29.86779842585768,0.000785083
ewr-09,joint,intact,1,0.096,0.064,1,31.609266851584007,0.000926209
ewr-09,joint,intact,1,0.108,0.076,1,23.645598193756733,0.000841083
ewr-09,joint,intact,1,0.104,0.072,1,31.680397535978305,0.000412
ewr-09,joint,intact,1,0.08,0.048,1,29.867737189367023,0.000212625
ewr-09,joint,intact,1,0.1,0.068,1,53.313521483387056,0.000274209
ewr-09,joint,intact,1,0.112,0.08,1,24.890455570699647,0.000181375
ewr-09,joint,intact,1,0.108,0.076,1,33.440190819857186,0.000457167
ewr-09,joint,intact,1,0.088,0.056,1,34.844728506585405,0.000574792
ewr-09,joint,reset,0,0.112,0.08,1,24.890455570699647,0.00016725
ewr-09,joint,reset,0,0.108,0.076,1,33.440190819857186,0.000416292
ewr-09,joint,reset,0,0.088,0.056,1,34.844728506585405,0.00058325
ewr-09,joint,reset,1,0.112,0.08,1,24.890455570699647,0.000171792
ewr-09,joint,reset,1,0.108,0.076,1,33.440190819857186,0.000431709
ewr-09,joint,reset,1,0.088,0.056,1,34.844728506585405,0.000575
ewr-09,joint,removal,0,0.104,0.072,1,22.401051774305003,0.000692125
ewr-09,joint,removal,0,0.104,0.072,1,28.223801770076133,0.000225583
ewr-09,joint,removal,0,0.08,0.048,1,29.86779842585768,0.000495542
ewr-09,joint,removal,0,0.108,0.076,1,23.645598193756733,0.000855125
ewr-09,joint,removal,0,0.104,0.072,1,31.680397535978305,0.000418292
ewr-09,joint,removal,0,0.08,0.048,1,29.867737189367023,0.000660333
ewr-09,joint,removal,0,0.112,0.08,1,24.890455570699647,0.000179083
ewr-09,joint,removal,0,0.108,0.076,1,33.440190819857186,0.000472625
ewr-09,joint,removal,0,0.088,0.056,1,34.844728506585405,0.000632333
ewr-09,joint,removal,1,0.104,0.072,1,22.401051774305003,0.000648208
ewr-09,joint,removal,1,0.104,0.072,1,28.223801770076133,0.0002235
ewr-09,joint,removal,1,0.08,0.048,1,29.86779842585768,0.000472292
ewr-09,joint,removal,1,0.108,0.076,1,23.645598193756733,0.000861584
ewr-09,joint,removal,1,0.104,0.072,1,31.680397535978305,0.000426041
ewr-09,joint,removal,1,0.08,0.048,1,29.867737189367023,0.000698125
ewr-09,joint,removal,1,0.112,0.08,1,24.890455570699647,0.000166458
ewr-09,joint,removal,1,0.108,0.076,1,33.440190819857186,0.000426458
ewr-09,joint,removal,1,0.088,0.056,1,34.844728506585405,0.000561417
ewr-09,joint,swap,0,0.104,0.072,1,22.401051774305003,0.000730917
ewr-09,joint,swap,0,0.104,0.072,1,28.223801770076133,0.000223583
ewr-09,joint,swap,0,0.08,0.048,1,29.86779842585768,0.00076625
ewr-09,joint,swap,0,0.096,0.064,1,31.609266851584007,0.00091125
ewr-09,joint,swap,0,0.108,0.076,1,23.645598193756733,0.000827417
ewr-09,joint,swap,0,0.104,0.072,1,31.680397535978305,0.000420458
ewr-09,joint,swap,0,0.08,0.048,1,29.867737189367023,0.000217084
ewr-09,joint,swap,0,0.1,0.068,1,53.313521483387056,0.000269125
ewr-09,joint,swap,0,0.112,0.08,1,24.890455570699647,0.000188542
ewr-09,joint,swap,0,0.108,0.076,1,33.440190819857186,0.000414083
ewr-09,joint,swap,0,0.088,0.056,1,34.844728506585405,0.000564417
ewr-09,joint,swap,1,0.104,0.072,1,22.401051774305003,0.000668667
ewr-09,joint,swap,1,0.104,0.072,1,28.223801770076133,0.000220958
ewr-09,joint,swap,1,0.08,0.048,1,29.86779842585768,0.000869292
ewr-09,joint,swap,1,0.1,0.068,1,53.31353838478951,0.00093775
ewr-09,joint,swap,1,0.108,0.076,1,23.645598193756733,0.000898625
ewr-09,joint,swap,1,0.104,0.072,1,31.680397535978305,0.000422042
ewr-09,joint,swap,1,0.08,0.048,1,29.867737189367023,0.000212959
ewr-09,joint,swap,1,0.096,0.064,1,31.609133708385894,0.000298791
ewr-09,joint,swap,1,0.112,0.08,1,24.890455570699647,0.000170708
ewr-09,joint,swap,1,0.108,0.076,1,33.440190819857186,0.00042775
ewr-09,joint,swap,1,0.088,0.056,1,34.844728506585405,0.000586083
ewr-09,joint,shuffle,0,0.104,0.072,1,22.401051774305003,0.000659709
ewr-09,joint,shuffle,0,0.104,0.072,1,31.680354351110182,0.000220334
ewr-09,joint,shuffle,0,0.08,0.048,1,29.86779842585768,0.000784625
ewr-09,joint,shuffle,0,0.096,0.064,1,31.609266851584007,0.000939333
ewr-09,joint,shuffle,0,0.108,0.076,1,23.645598193756733,0.000882709
ewr-09,joint,shuffle,0,0.104,0.072,1,28.22321724001693,0.000438083
ewr-09,joint,shuffle,0,0.08,0.048,1,29.867737189367023,0.000215833
ewr-09,joint,shuffle,0,0.1,0.068,1,53.313521483387056,0.00027675
ewr-09,joint,shuffle,0,0.112,0.08,1,24.890455570699647,0.000169542
ewr-09,joint,shuffle,0,0.108,0.076,1,33.440190819857186,0.000420083
ewr-09,joint,shuffle,0,0.088,0.056,1,34.844728506585405,0.000575625
ewr-09,joint,shuffle,1,0.104,0.072,1,22.401051774305003,0.000772208
ewr-09,joint,shuffle,1,0.104,0.072,1,31.680354351110182,0.000222292
ewr-09,joint,shuffle,1,0.08,0.048,1,29.86779842585768,0.000834
ewr-09,joint,shuffle,1,0.1,0.068,1,53.31353838478951,0.000927458
ewr-09,joint,shuffle,1,0.108,0.076,1,23.645598193756733,0.00083475
ewr-09,joint,shuffle,1,0.104,0.072,1,28.22321724001693,0.000414958
ewr-09,joint,shuffle,1,0.08,0.048,1,29.867737189367023,0.000210417
ewr-09,joint,shuffle,1,0.096,0.064,1,31.609133708385894,0.000331
ewr-09,joint,shuffle,1,0.112,0.08,1,24.890455570699647,0.000190666
ewr-09,joint,shuffle,1,0.108,0.076,1,33.440190819857186,0.000422125
ewr-09,joint,shuffle,1,0.088,0.056,1,34.844728506585405,0.000576583
ewr-09,joint,ambiguous,0,0.104,0.072,1,22.401051774305003,0.000697833
ewr-09,joint,ambiguous,0,0.104,0.072,1,31.680354351110182,0.000259792
ewr-09,joint,ambiguous,0,0.08,0.048,1,29.86779842585768,0.00083725
ewr-09,joint,ambiguous,0,0.1,0.068,1,53.31353838478951,0.000923792
ewr-09,joint,ambiguous,0,0.108,0.076,1,23.645598193756733,0.000858792
ewr-09,joint,ambiguous,0,0.104,0.072,1,31.680397535978305,0.000419125
ewr-09,joint,ambiguous,0,0.08,0.048,1,29.867737189367023,0.000211292
ewr-09,joint,ambiguous,0,0.096,0.064,1,31.609133708385894,0.0002975
ewr-09,joint,ambiguous,0,0.112,0.08,1,24.890455570699647,0.000168667
ewr-09,joint,ambiguous,0,0.108,0.076,1,33.440190819857186,0.000449041
ewr-09,joint,ambiguous,0,0.088,0.056,1,34.844728506585405,0.000621042
