model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95,paired_success,paired_success_lower95,paired_success_upper95
a32_48/transition1,joint,intact,0.8125,0.625,0.9375,0.44849893007677233,0.24285674020683518,0.613354804093672,0.30612242417959284,0.16763070109738165,0.42322852309747905,0.5125583918118661,0.2677857601562195,0.6862391504894267,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6818404838235889,0.5645888080278496,0.8271575972724184,0.625,0.25,0.875
a32_48/transition1,joint,removal,0.0625,0.0,0.1875,5.220279849998905,2.623466180080497,8.634904186977096,1.0933440425,0.9060315425000001,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition1,joint,reset,0.0625,0.0,0.1875,5.220279849998905,2.623466180080497,8.634904186977096,1.0933440425,0.9060315425000001,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition1,joint,shuffle,0.625,0.3125,0.875,0.5132000640476507,0.27761829414128436,0.7298278668307618,0.36854792688935434,0.1872361916314319,0.5381486269736224,0.5159473796643061,0.27098055189042025,0.6892466929398631,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6762469385254513,0.5523773767943779,0.8243946707820522,0.5,0.125,0.875
a32_48/transition1,joint,swap,0.8125,0.625,0.9375,0.44849893007677233,0.24285674020683518,0.613354804093672,0.30612242417959284,0.16763070109738165,0.42322852309747905,0.5125583918118661,0.2677857601562195,0.6862391504894267,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6818404838235889,0.5645888080278496,0.8271575972724184,0.625,0.25,0.875
a32_48/transition1,joint,unrelated,0.3125,0.0625,0.625,3.563745042508514,0.9373726722435671,6.841056188658296,0.7809843309657061,0.39829759718750013,1.1089529090907062,0.8776012248819803,0.48169794846719327,1.1910112556189225,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5609603154560134,0.4048665654560134,0.7648793749999999,0.25,0.0,0.625
a32_48/transition1,legato,intact,0.75,0.5,0.9375,0.560803994472157,0.389006159004954,0.671059628796809,0.3914927127076324,0.2681483219276195,0.4769975424202477,0.6119842479879456,0.4389229995483227,0.7017235498621379,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5924097271014364,0.5158288912525582,0.716284356826626,0.625,0.25,0.875
a32_48/transition2,detached,intact,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition2,duration,intact,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition2,joint,ambiguous,0.5,0.5,0.5,0.6973083651718365,0.6943960307003663,0.701511459381681,0.503157451396876,0.5002876611801349,0.5072911911237625,0.7006558250144536,0.6964978328166589,0.7035406102489787,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5241836949363545,0.504656383580349,0.5477582020104015,0.0,0.0,0.0
a32_48/transition2,joint,intact,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition2,joint,removal,0.0625,0.0,0.1875,5.220279849998905,2.623466180080497,8.634904186977096,1.0933440425,0.9060315425000001,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition2,joint,reset,0.0625,0.0,0.1875,5.220279849998905,2.623466180080497,8.634904186977096,1.0933440425,0.9060315425000001,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition2,joint,shuffle,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition2,joint,swap,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition2,joint,unrelated,0.0625,0.0,0.1875,5.220279849998905,2.623466180080497,8.634904186977096,1.0933440425,0.9060315425000001,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition2,legato,intact,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition3,detached,intact,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition3,duration,intact,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition3,joint,ambiguous,0.5,0.5,0.5,0.697718130186897,0.6948444811088941,0.7013247277831041,0.5035689673247232,0.5007343704882635,0.507126967942876,0.700244741643011,0.6966615375887273,0.7030518978942052,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5296105746428984,0.510194089595267,0.5506750370260787,0.0,0.0,0.0
a32_48/transition3,joint,intact,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition3,joint,removal,0.0625,0.0,0.1875,5.220279849998905,2.623466180080497,8.634904186977096,1.0933440425,0.9060315425000001,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition3,joint,reset,0.0625,0.0,0.1875,5.220279849998905,2.623466180080497,8.634904186977096,1.0933440425,0.9060315425000001,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition3,joint,shuffle,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition3,joint,swap,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48/transition3,joint,unrelated,0.0625,0.0,0.1875,5.220279849998905,2.623466180080497,8.634904186977096,1.0933440425,0.9060315425000001,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition3,legato,intact,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07,0.011582902361779928,0.011582902361779928,0.011582902361779928,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9990199999999999,0.9990199999999999,0.9990199999999999,1.0,1.0,1.0
a32_48_mixture/absolute,detached,intact,0.875,0.625,1.0,+Infinity,0.022501519151850696,+Infinity,0.26028166367368316,0.003442990649558414,0.758560413348904,0.13650847296456148,0.011582902361779928,0.2635755828577236,0.16615099432840594,0.020219038651489715,0.41541057730297937,0.9580484946159281,0.9168489094432548,0.9990199999999999,0.875,0.625,1.0
a32_48_mixture/absolute,duration,intact,0.875,0.625,1.0,+Infinity,0.22568707040939845,+Infinity,0.3839917496801055,0.09200291703547807,0.865756440326913,0.508133121514176,0.3243226241589975,0.6641596958538681,0.3290803173816135,0.16816662332543322,0.5416490781317076,0.7781073213115547,0.6903146255851533,0.870884142145042,0.875,0.625,1.0
a32_48_mixture/absolute,joint,ambiguous,0.375,0.1875,0.5,1.0683753367180724,0.9499304008399421,1.1847094987476754,0.6492903508860322,0.5840961770868663,0.721636561492284,1.108044585827994,1.0368097468542194,1.2013501183821478,0.284094066597705,0.20353783445722534,0.3646705638855832,0.42193141700690034,0.3862236197058747,0.4555998897004329,0.0,0.0,0.0
a32_48_mixture/absolute,joint,intact,0.875,0.625,1.0,+Infinity,0.2863092994947276,+Infinity,0.41415638749649436,0.13978053458607592,0.8880680499457739,0.5458947626695421,0.3397776726874906,0.7313423486020983,0.3642295361528525,0.2246542031999009,0.5685293417424337,0.7464653282921409,0.6586536030373323,0.8477262420594635,0.875,0.625,1.0
a32_48_mixture/absolute,joint,removal,0.0625,0.0,0.1875,+Infinity,2.8522272582762955,+Infinity,1.182979560321736,0.9641665130663846,1.460111026873128,1.2805040687681521,0.9025041093004949,1.49982446366674,0.3113500489838035,0.15434314307788619,0.5337871250706135,0.40399341880444906,0.30263063555768677,0.5813383762553453,0.0,0.0,0.0
a32_48_mixture/absolute,joint,reset,0.0625,0.0,0.1875,5.237082963757539,2.623466180080497,8.634904186977096,1.0900581433322716,0.9060315425000001,1.242865994164543,1.2925947346200464,1.2652230253095489,1.3473381532410413,0.015742370368755032,1.9999999999999998e-05,0.0471871111062651,0.36875457474469264,0.3569737242340779,0.37464499999999995,0.0,0.0,0.0
a32_48_mixture/absolute,joint,shuffle,0.875,0.625,1.0,+Infinity,0.25410941394640596,+Infinity,0.38153897869045084,0.10952250873557837,0.863391191799084,0.5782177916514742,0.35476555638828355,0.7818943404749968,0.33037112899943205,0.19398966352374067,0.5399786375799631,0.7651286532292603,0.6799352929598815,0.8577464270444579,0.875,0.625,1.0
a32_48_mixture/absolute,joint,swap,0.875,0.625,1.0,+Infinity,0.2863092994947276,+Infinity,0.41415638749649436,0.13978053458607592,0.8880680499457739,0.5458947626695421,0.3397776726874906,0.7313423486020983,0.3642295361528525,0.2246542031999009,0.5685293417424337,0.7464653282921409,0.6586536030373323,0.8477262420594635,0.875,0.625,1.0
a32_48_mixture/absolute,joint,unrelated,0.0,0.0,0.0,+Infinity,3.0769940227245725,+Infinity,1.217975393609375,1.0406600033980227,1.4691995857159768,1.2726266360472211,0.9000918353424879,1.4777000097692612,0.4124909584463976,0.28255300905206115,0.6001796864775267,0.4400332001193986,0.3319664890763612,0.6122056631614958,0.0,0.0,0.0
a32_48_mixture/absolute,legato,intact,0.875,0.625,1.0,+Infinity,0.12057637593438825,+Infinity,0.3377338224879855,0.04860801779021506,0.8292061828605647,0.3799397308481588,0.15271292319346697,0.6150714866366156,0.271356088273686,0.10189147775779674,0.4996857829231014,0.8419057940548956,0.7365210143860079,0.9429739557304753,0.875,0.625,1.0
a32_48_mixture/present,detached,intact,0.0625,0.0,0.1875,+Infinity,2.722942388133393,+Infinity,1.1807613445714957,0.9455821295895869,1.467997927855991,1.1818759503041203,0.813651404695207,1.4053154829587928,0.16615099432840594,0.020219038651489715,0.41541057730297937,0.43740360880201035,0.344216959466148,0.6051725689749408,0.0,0.0,0.0
a32_48_mixture/present,duration,intact,0.0,0.0,0.0,+Infinity,2.9946311120414544,+Infinity,1.2062643394875279,1.0169968526070265,1.4663224860616249,1.2716960461012554,0.8989968804082737,1.4758988634541828,0.3290803173816135,0.16816662332543322,0.5416490781317076,0.4237940399026092,0.3257485286931833,0.593465017535559,0.0,0.0,0.0
a32_48_mixture/present,joint,ambiguous,0.0,0.0,0.0,5.567633880150911,3.0157141694456167,8.896553226515001,1.1132395585744632,1.019321363361601,1.202529919964404,1.4681511699248313,1.432452635178786,1.4979264461435708,0.284094066597705,0.20353783445722534,0.3646705638855832,0.3374229164634561,0.29660996562101966,0.38538905009749014,0.0,0.0,0.0
a32_48_mixture/present,joint,intact,0.0,0.0,0.0,+Infinity,2.9661332435773144,+Infinity,1.2003519945353949,1.0033883148267042,1.4658288581505938,1.2805906244809877,0.908475337795644,1.481909605868704,0.3642295361528525,0.2246542031999009,0.5685293417424337,0.42052668383137254,0.32649188620450464,0.5897991101277216,0.0,0.0,0.0
a32_48_mixture/present,joint,removal,0.0625,0.0,0.1875,+Infinity,2.8522272582762955,+Infinity,1.182979560321736,0.9641665130663846,1.460111026873128,1.2805040687681521,0.9025041093004949,1.49982446366674,0.3113500489838035,0.15434314307788619,0.5337871250706135,0.40399341880444906,0.30263063555768677,0.5813383762553453,0.0,0.0,0.0
a32_48_mixture/present,joint,reset,0.0625,0.0,0.1875,5.237082963757539,2.623466180080497,8.634904186977096,1.0900581433322716,0.9060315425000001,1.242865994164543,1.2925947346200464,1.2652230253095489,1.3473381532410413,0.015742370368755032,1.9999999999999998e-05,0.0471871111062651,0.36875457474469264,0.3569737242340779,0.37464499999999995,0.0,0.0,0.0
a32_48_mixture/present,joint,shuffle,0.0,0.0,0.0,+Infinity,2.8949870867097465,+Infinity,1.1819757307805059,0.9721145286403359,1.458169522522447,1.2957869793431587,0.9193239152318964,1.4995125039873987,0.33037112899943205,0.19398966352374067,0.5399786375799631,0.3963838154974914,0.29738391083789295,0.5733551224544211,0.0,0.0,0.0
a32_48_mixture/present,joint,swap,0.0,0.0,0.0,+Infinity,2.9661332435773144,+Infinity,1.2003519945353949,1.0033883148267042,1.4658288581505938,1.2805906244809877,0.908475337795644,1.481909605868704,0.3642295361528525,0.2246542031999009,0.5685293417424337,0.42052668383137254,0.32649188620450464,0.5897991101277216,0.0,0.0,0.0
a32_48_mixture/present,joint,unrelated,0.0,0.0,0.0,+Infinity,3.0769940227245725,+Infinity,1.217975393609375,1.0406600033980227,1.4691995857159768,1.2726266360472211,0.9000918353424879,1.4777000097692612,0.4124909584463976,0.28255300905206115,0.6001796864775267,0.4400332001193986,0.3319664890763612,0.6122056631614958,0.0,0.0,0.0
a32_48_mixture/present,legato,intact,0.0625,0.0,0.1875,+Infinity,2.8448380826676427,+Infinity,1.1846562592363434,0.9689314447598425,1.4564736619716419,1.2461708907957634,0.868924450405653,1.4724366095451542,0.271356088273686,0.10189147775779674,0.4996857829231014,0.4140940735907956,0.31120307869469177,0.5896281335421283,0.0,0.0,0.0
a32_48_mixture/recency,detached,intact,0.375,0.125,0.75,+Infinity,1.4788863045392904,+Infinity,1.0266554582023428,0.44431326150726647,1.6544200773219297,0.5216012731982167,0.29862718067671623,0.7684063702873618,0.16696818269773148,0.021179243197702178,0.41598348639540433,0.866966894548524,0.7391535344302395,0.9562903300490342,0.375,0.125,0.75
a32_48_mixture/recency,duration,intact,0.3125,0.0625,0.625,+Infinity,1.6616890762834235,+Infinity,0.9824461853356367,0.48258328141742474,1.4932112630721446,0.7432586170757725,0.4808533131838415,0.9793334546727308,0.32973783182086824,0.16898183633883457,0.5420982710189963,0.7166845807562854,0.5784839737799257,0.8438227712255569,0.25,0.0,0.625
a32_48_mixture/recency,joint,ambiguous,0.5,0.5,0.5,3.2744352774118166,2.663723147963908,3.8220144183494362,0.8725868481506401,0.8434881721732475,0.9014274483654251,0.8875024415451624,0.7916698187137068,0.9875627582637355,0.2847956684444761,0.20431838299042793,0.3652931991856813,0.665135993214472,0.5791971620984773,0.7506408864763701,0.0,0.0,0.0
a32_48_mixture/recency,joint,intact,0.375,0.125,0.75,+Infinity,1.7201887200472394,+Infinity,0.9511168977002498,0.4657449571203779,1.4516477135960923,0.7769327577471199,0.5149143449298871,0.9956299645411343,0.364852603668773,0.22541405727784652,0.5689521914445201,0.6901499709906949,0.5650805911304841,0.8119363999373969,0.375,0.125,0.75
a32_48_mixture/recency,joint,removal,0.0625,0.0,0.1875,+Infinity,2.4598208744385603,+Infinity,1.174537831524672,0.9599315933710113,1.4532103674331798,1.480877783517656,1.0445504570616895,1.7217191319199119,0.3120249394336084,0.15517190337287573,0.5342440228259995,0.39507536796448084,0.2919088911750354,0.576033678049205,0.0,0.0,0.0
a32_48_mixture/recency,joint,reset,0.0625,0.0,0.1875,3.797050797494011,2.1740100319680145,5.711403719909381,1.0715711580274037,0.8960437499999998,1.2174110660548076,1.5835903503501227,1.5615080942797084,1.6277548624909515,0.016706962137629032,0.001,0.048120886412887094,0.35163307084717915,0.3403992125415376,0.35724999999999996,0.0,0.0,0.0
a32_48_mixture/recency,joint,shuffle,0.5625,0.25,0.875,+Infinity,1.2079243241703232,+Infinity,0.8543790337512652,0.37105364378185357,1.4118919704898323,0.7800937590122718,0.5076886751047693,1.017301959488647,0.331027378418001,0.19477956945160596,0.5404294675317338,0.7181266409173306,0.5892546475735669,0.8360091665546239,0.5,0.125,0.875
a32_48_mixture/recency,joint,swap,0.375,0.125,0.75,+Infinity,1.7201887200472394,+Infinity,0.9511168977002498,0.4657449571203779,1.4516477135960923,0.7769327577471199,0.5149143449298871,0.9956299645411343,0.364852603668773,0.22541405727784652,0.5689521914445201,0.6901499709906949,0.5650805911304841,0.8119363999373969,0.375,0.125,0.75
a32_48_mixture/recency,joint,unrelated,0.1875,0.0,0.4375,+Infinity,1.414625192104798,+Infinity,0.9612931485203586,0.5948509321406371,1.342966608930178,1.1929899689724708,0.7825127636976084,1.539771801525665,0.41306672882252765,0.2832561211654324,0.6005715182214137,0.522073191993214,0.37383485083453066,0.6955065490948213,0.125,0.0,0.375
a32_48_mixture/recency,legato,intact,0.375,0.125,0.75,+Infinity,1.6429691233216266,+Infinity,1.020233937423418,0.4894460527953192,1.571694793353731,0.6776276067893744,0.4115102443080658,0.9451317315731738,0.2720701735888841,0.10277164171287319,0.5001761006621915,0.7728028204558799,0.6346553128747469,0.8996551204745377,0.375,0.125,0.75
a32_48_mixture/reference,detached,intact,0.875,0.625,1.0,+Infinity,0.022501519151850696,+Infinity,0.26028166367368316,0.003442990649558414,0.758560413348904,0.13650847296456148,0.011582902361779928,0.2635755828577236,0.16615099432840594,0.020219038651489715,0.41541057730297937,0.9580484946159281,0.9168489094432548,0.9990199999999999,0.875,0.625,1.0
a32_48_mixture/reference,duration,intact,0.875,0.625,1.0,+Infinity,0.22568707040939845,+Infinity,0.3839917496801055,0.09200291703547807,0.865756440326913,0.508133121514176,0.3243226241589975,0.6641596958538681,0.3290803173816135,0.16816662332543322,0.5416490781317076,0.7781073213115547,0.6903146255851533,0.870884142145042,0.875,0.625,1.0
a32_48_mixture/reference,joint,ambiguous,0.375,0.1875,0.5,1.0658942583726176,0.9481119650111705,1.181710513523344,0.6481990109430118,0.5826910820877835,0.7196047305431734,1.1096736890054837,1.0379757689504536,1.2028954240100331,0.284094066597705,0.20353783445722534,0.3646705638855832,0.41676686024037995,0.38114815594716656,0.45280864758096934,0.0,0.0,0.0
a32_48_mixture/reference,joint,intact,0.875,0.625,1.0,+Infinity,0.2863092994947276,+Infinity,0.41415638749649436,0.13978053458607592,0.8880680499457739,0.5458947626695421,0.3397776726874906,0.7313423486020983,0.3642295361528525,0.2246542031999009,0.5685293417424337,0.7464653282921409,0.6586536030373323,0.8477262420594635,0.875,0.625,1.0
a32_48_mixture/reference,joint,removal,0.0625,0.0,0.1875,+Infinity,2.8522272582762955,+Infinity,1.182979560321736,0.9641665130663846,1.460111026873128,1.2805040687681521,0.9025041093004949,1.49982446366674,0.3113500489838035,0.15434314307788619,0.5337871250706135,0.40399341880444906,0.30263063555768677,0.5813383762553453,0.0,0.0,0.0
a32_48_mixture/reference,joint,reset,0.0625,0.0,0.1875,5.237082963757539,2.623466180080497,8.634904186977096,1.0900581433322716,0.9060315425000001,1.242865994164543,1.2925947346200464,1.2652230253095489,1.3473381532410413,0.015742370368755032,1.9999999999999998e-05,0.0471871111062651,0.36875457474469264,0.3569737242340779,0.37464499999999995,0.0,0.0,0.0
a32_48_mixture/reference,joint,shuffle,0.875,0.625,1.0,+Infinity,0.25410941394640596,+Infinity,0.38153897869045084,0.10952250873557837,0.863391191799084,0.5782177916514742,0.35476555638828355,0.7818943404749968,0.33037112899943205,0.19398966352374067,0.5399786375799631,0.7651286532292603,0.6799352929598815,0.8577464270444579,0.875,0.625,1.0
a32_48_mixture/reference,joint,swap,0.875,0.625,1.0,+Infinity,0.2863092994947276,+Infinity,0.41415638749649436,0.13978053458607592,0.8880680499457739,0.5458947626695421,0.3397776726874906,0.7313423486020983,0.3642295361528525,0.2246542031999009,0.5685293417424337,0.7464653282921409,0.6586536030373323,0.8477262420594635,0.875,0.625,1.0
a32_48_mixture/reference,joint,unrelated,0.0,0.0,0.0,+Infinity,3.0769940227245725,+Infinity,1.217975393609375,1.0406600033980227,1.4691995857159768,1.2726266360472211,0.9000918353424879,1.4777000097692612,0.4124909584463976,0.28255300905206115,0.6001796864775267,0.4400332001193986,0.3319664890763612,0.6122056631614958,0.0,0.0,0.0
a32_48_mixture/reference,legato,intact,0.875,0.625,1.0,+Infinity,0.12002332919335906,+Infinity,0.33744540704663356,0.04860801779021506,0.8289177674192127,0.37896577397301023,0.15271292319346697,0.6131235728863186,0.271356088273686,0.10189147775779674,0.4996857829231014,0.8422220668318797,0.7374698327169602,0.9429739557304753,0.875,0.625,1.0
a32_48_mixture/transition1,detached,intact,0.5625,0.25,0.875,+Infinity,0.543796182819679,+Infinity,0.5987815133815779,0.32286211916003027,1.0250676840225919,0.6846566701385697,0.46788058500951074,0.829220900259188,0.16615099432840594,0.020219038651489715,0.41541057730297937,0.6043808943983411,0.5072861028191499,0.7289663128383337,0.5,0.125,0.875
a32_48_mixture/transition1,duration,intact,0.5625,0.3125,0.8125,+Infinity,0.6835199448873066,+Infinity,0.6493719851518314,0.39131746326707173,1.0613344980787507,0.8517556867777827,0.5879984783408436,1.0168998510294225,0.3290803173816135,0.16816662332543322,0.5416490781317076,0.5613045818147393,0.4596041251192719,0.6998777353107467,0.375,0.0,0.75
a32_48_mixture/transition1,joint,ambiguous,0.375,0.1875,0.5,1.0535539543346304,0.9410709606740916,1.1742244150611914,0.6467986972658166,0.5837740709756243,0.7187394324954669,1.066224054529284,1.0206962282349288,1.102138937187302,0.284094066597705,0.20353783445722534,0.3646705638855832,0.42764851058453424,0.39480160501562245,0.47047406798304836,0.0,0.0,0.0
a32_48_mixture/transition1,joint,intact,0.625,0.375,0.875,+Infinity,0.732793414721197,+Infinity,0.6700712683965139,0.4222183186561109,1.0771501652305369,0.8818985943076054,0.6143712104549679,1.0489557997921808,0.3642295361528525,0.2246542031999009,0.5685293417424337,0.5409630514407409,0.43678105860852057,0.6855460914035831,0.375,0.0,0.75
a32_48_mixture/transition1,joint,removal,0.0625,0.0,0.1875,+Infinity,2.8522272582762955,+Infinity,1.182979560321736,0.9641665130663846,1.460111026873128,1.2805040687681521,0.9025041093004949,1.49982446366674,0.3113500489838035,0.15434314307788619,0.5337871250706135,0.40399341880444906,0.30263063555768677,0.5813383762553453,0.0,0.0,0.0
a32_48_mixture/transition1,joint,reset,0.0625,0.0,0.1875,5.237082963757539,2.623466180080497,8.634904186977096,1.0900581433322716,0.9060315425000001,1.242865994164543,1.2925947346200464,1.2652230253095489,1.3473381532410413,0.015742370368755032,1.9999999999999998e-05,0.0471871111062651,0.36875457474469264,0.3569737242340779,0.37464499999999995,0.0,0.0,0.0
a32_48_mixture/transition1,joint,shuffle,0.5625,0.25,0.875,+Infinity,0.7436165146000294,+Infinity,0.6902954640631853,0.4249865502705054,1.0981823942427145,0.8960325111698084,0.627360926691085,1.0597866703946108,0.33037112899943205,0.19398966352374067,0.5399786375799631,0.5455707024756389,0.44738336390083855,0.6857922834738157,0.5,0.125,0.875
a32_48_mixture/transition1,joint,swap,0.625,0.375,0.875,+Infinity,0.732793414721197,+Infinity,0.6700712683965139,0.4222183186561109,1.0771501652305369,0.8818985943076054,0.6143712104549679,1.0489557997921808,0.3642295361528525,0.2246542031999009,0.5685293417424337,0.5409630514407409,0.43678105860852057,0.6855460914035831,0.375,0.0,0.75
a32_48_mixture/transition1,joint,unrelated,0.25,0.0625,0.5,+Infinity,1.413122689858923,+Infinity,0.9846850263024228,0.6477748363033412,1.3491340166531385,1.0941444870653725,0.7320422078175717,1.3772874209387407,0.4124909584463976,0.28255300905206115,0.6001796864775267,0.5048942402657637,0.38506285564670184,0.6655575538535149,0.125,0.0,0.375
a32_48_mixture/transition1,legato,intact,0.5625,0.25,0.875,+Infinity,0.6496120044602955,+Infinity,0.6522858478395397,0.3873082200018186,1.0627961239102546,0.8136143725542839,0.5459576137029132,1.0054097630283185,0.271356088273686,0.10189147775779674,0.4996857829231014,0.5534671383294216,0.4439570490182363,0.7000153230998417,0.5,0.125,0.875
a32_48_mixture/transition2,detached,intact,0.875,0.625,1.0,+Infinity,0.022501519151850696,+Infinity,0.26028166367368316,0.003442990649558414,0.758560413348904,0.13650847296456148,0.011582902361779928,0.2635755828577236,0.16615099432840594,0.020219038651489715,0.41541057730297937,0.9580484946159281,0.9168489094432548,0.9990199999999999,0.875,0.625,1.0
