model,group,cell,condition,accuracy,paired_success,log_loss,brier,entropy,unknown_mass,confidence
map/transition2,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/transition3,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
mixture/absolute,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
mixture/present,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/recency,cea-34,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
mixture/reference,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
mixture/transition1,cea-34,joint,shuffle,0.0,0.0,0.7469616005780695,0.5527454130096153,0.7024192611302096,1.9999999999999995e-05,0.5251890401981918
mixture/transition2,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
mixture/transition3,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/absolute,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/present,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-34,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
repaired/reference,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition1,cea-34,joint,shuffle,1.0,1.0,0.6935112442281697,0.49940465501463516,0.7038281076918886,2e-05,0.4998180012974557
repaired/transition2,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition3,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
streaming/absolute,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-34,joint,shuffle,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-34,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-34,joint,shuffle,0.5,0.0,5.819122770549303,1.2456757660374478,0.524179518745238,1.9999999999999998e-05,0.7200636203983077
fixed/transition2,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-34,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-34,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-34,joint,shuffle,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-34,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-34,joint,ambiguous,0.5,0.0,0.6942920267399948,0.5001844773070467,0.7036441000386828,1.9999999999999998e-05,0.5091115928564203
map/present,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-34,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
map/reference,cea-34,joint,ambiguous,0.5,0.0,0.6941371375303326,0.5000299184020456,0.7037988184923333,1.9999999999999998e-05,0.503356561093318
map/transition1,cea-34,joint,ambiguous,0.5,0.0,0.6960388092422694,0.5019242240615434,0.7019014537733947,2e-05,0.5305340618231748
map/transition2,cea-34,joint,ambiguous,0.5,0.0,0.6941078992737801,0.5000007371242534,0.703828028100763,1.9999999999999998e-05,0.4998785556116991
map/transition3,cea-34,joint,ambiguous,0.5,0.0,0.6942920267399948,0.5001844773070467,0.7036441000386828,1.9999999999999998e-05,0.5091115928564203
mixture/absolute,cea-34,joint,ambiguous,0.5,0.0,0.6942920267399948,0.5001844773070467,0.7036441000386828,1.9999999999999998e-05,0.5091115928564203
mixture/present,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/recency,cea-34,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
mixture/reference,cea-34,joint,ambiguous,0.5,0.0,0.6941371375303326,0.5000299184020456,0.7037988184923333,1.9999999999999998e-05,0.503356561093318
mixture/transition1,cea-34,joint,ambiguous,0.5,0.0,0.6960388092422694,0.5019242240615434,0.7019014537733947,2e-05,0.5305340618231748
mixture/transition2,cea-34,joint,ambiguous,0.5,0.0,0.6941078992737801,0.5000007371242534,0.703828028100763,1.9999999999999998e-05,0.4998785556116991
mixture/transition3,cea-34,joint,ambiguous,0.5,0.0,0.6942920267399948,0.5001844773070467,0.7036441000386828,1.9999999999999998e-05,0.5091115928564203
repaired/absolute,cea-34,joint,ambiguous,0.5,0.0,0.6941080799908367,0.5000009174943743,0.7038278475572785,1.9999999999999998e-05,0.4999877041662311
repaired/present,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-34,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
repaired/reference,cea-34,joint,ambiguous,0.5,0.0,0.6941076524229568,0.5000004907472222,0.7038282747145653,1.9999999999999998e-05,0.4995933049187032
repaired/transition1,cea-34,joint,ambiguous,0.5,0.0,0.6941091276819644,0.5000019631728883,0.703826800873277,1.9999999999999998e-05,0.5003811541349573
repaired/transition2,cea-34,joint,ambiguous,0.5,0.0,0.6941080799908367,0.5000009174943743,0.7038278475572785,1.9999999999999998e-05,0.4999877041662311
repaired/transition3,cea-34,joint,ambiguous,0.5,0.0,0.6941080799908367,0.5000009174943743,0.7038278475572785,1.9999999999999998e-05,0.4999877041662311
streaming/absolute,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-34,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
streaming/reference,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-34,joint,ambiguous,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-34,joint,ambiguous,0.5,0.0,1.3058265443028083,0.768028683857755,1.0367761351286964,1.9999999999999998e-05,0.4411072407966154
fixed/transition2,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-34,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/present,cea-34,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-34,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-34,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition1,cea-34,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-34,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition3,cea-34,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
map/absolute,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
map/present,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-35,detached,intact,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
map/reference,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
map/transition1,cea-35,detached,intact,0.5,0.0,5.410379382462122,0.9990009799999998,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition2,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
map/transition3,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
mixture/absolute,cea-35,detached,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/present,cea-35,detached,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/recency,cea-35,detached,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/reference,cea-35,detached,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition1,cea-35,detached,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition2,cea-35,detached,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition3,cea-35,detached,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
repaired/absolute,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
repaired/present,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-35,detached,intact,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
repaired/reference,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
repaired/transition1,cea-35,detached,intact,0.5,0.0,5.410379382462122,0.9990009799999998,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition2,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
repaired/transition3,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
streaming/absolute,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-35,detached,intact,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
streaming/reference,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
streaming/transition1,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
fixed/present,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-35,detached,intact,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,cea-35,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
fixed/transition1,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
fixed/transition2,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
fixed/transition3,cea-35,detached,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
oracle-boundary/absolute,cea-35,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-35,detached,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-35,detached,intact,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-35,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-35,detached,intact,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-35,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-35,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/present,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-35,legato,intact,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
map/reference,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition1,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition2,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition3,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-35,legato,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/present,cea-35,legato,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/recency,cea-35,legato,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/reference,cea-35,legato,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition1,cea-35,legato,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition2,cea-35,legato,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition3,cea-35,legato,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
repaired/absolute,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/present,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-35,legato,intact,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
repaired/reference,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition1,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition2,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-35,legato,intact,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
streaming/reference,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-35,legato,intact,0.0,0.0,10.819778284410283,1.9980009799999996,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition2,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-35,legato,intact,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
fixed/reference,cea-35,legato,intact,0.5,0.0,0.49137842428211914,0.28131313625,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
fixed/transition1,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-35,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-35,legato,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-35,legato,intact,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-35,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-35,legato,intact,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-35,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-35,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/present,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-35,duration,intact,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
map/reference,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition1,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition2,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition3,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-35,duration,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/present,cea-35,duration,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/recency,cea-35,duration,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/reference,cea-35,duration,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition1,cea-35,duration,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition2,cea-35,duration,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
mixture/transition3,cea-35,duration,intact,0.0,0.0,+Infinity,2.0,0.0,1.0,1.0
repaired/absolute,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/present,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-35,duration,intact,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
repaired/reference,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition1,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition2,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-35,duration,intact,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
streaming/reference,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-35,duration,intact,0.0,0.0,10.819778284410283,1.9980009799999996,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition2,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-35,duration,intact,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,cea-35,duration,intact,0.5,0.0,5.90077732623028,1.2803131362499998,0.6384029638356644,1.9999999999999998e-05,0.6868324999999998
fixed/transition1,cea-35,duration,intact,0.0,0.0,10.819778284410283,1.5360732364968377,0.6657485205478075,2e-05,0.6012701806378307
fixed/transition2,cea-35,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
