front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
streaming,cea-39,0.9814814814814814,1.0,0.9903381642512077,0.0,0.0,0.7789001122334455,1.0,0.08529741863075196,3.0830780730685863,0.009724887766554433,0.008552048260381594,0.117625,0.104
fixed,cea-16,0.24038924038924037,0.25364758698092027,0.2464895330112721,0.18630751964085293,0.04040404040404041,0.6083052749719415,0.6610549943883277,0.0,0.04130141492502473,0.018548082010582008,0.023419510582010583,0.011125,0.0
fixed,cea-17,0.17180967180967183,0.20426487093153758,0.18646171863563168,0.31313131313131304,0.12514029180695846,0.6206509539842872,0.6206509539842872,0.0,0.005668442305636038,0.02109259259259259,0.019880092592592595,0.0143125,0.0
fixed,cea-18,0.1911532911532911,0.20426487093153758,0.1972426785012597,0.15375982042648706,0.0,0.6206509539842872,0.6835016835016836,0.0,1.2738922610768824,0.02204475308641975,0.01953284832451499,0.01375,0.0
fixed,cea-19,0.12885154061624648,0.20426487093153758,0.15799243235525096,0.8092031425364759,0.33670033670033667,0.6206509539842872,0.734006734006734,0.0,1.9739735480347314,0.02204475308641975,0.019642554012345676,0.0131875,0.0
fixed,cea-20,0.19656084656084657,0.244668911335578,0.21778317495708802,0.3748597081930415,0.16610549943883277,0.6206509539842872,0.6408529741863076,0.0,0.017244044223760455,0.019061419753086423,0.021374647266313936,0.012625,0.0
fixed,cea-21,0.19526862026862027,0.244668911335578,0.21669996660589083,0.281705948372615,0.04040404040404041,0.6105499438832772,0.6408529741863076,0.025252525252525256,0.6162592980053231,0.01862403273809524,0.02127926587301587,0.0120625,0.0
fixed,cea-22,0.14589709491670277,0.1941638608305275,0.16618444135685514,0.3647586980920314,0.04040404040404041,0.6105499438832772,0.6632996632996632,0.0,1.8676586982790586,0.019242538855820106,0.020563843419312167,0.0115,0.0
fixed,cea-23,0.09169198868631273,0.1515151515151515,0.11416002756998925,0.7710437710437711,0.24354657687991021,0.5824915824915824,0.7934904601571269,0.045454545454545456,5.268913456988819,0.022894400352733688,0.0185352733686067,0.0109375,0.0
fixed,cea-24,0.2439955106621774,0.2514029180695847,0.246554847813429,0.16554433221099885,0.0,0.67003367003367,0.67003367003367,0.0,0.0339823658438277,0.019419303902116405,0.01980008267195767,0.010375,0.0
fixed,cea-25,0.2018999518999519,0.2514029180695847,0.22373352090743395,0.3468013468013467,0.07295173961840629,0.6447811447811448,0.664983164983165,0.0,0.05433842589046386,0.01831612103174603,0.020714252645502647,0.0098125,0.0
