group,cell,condition,variant,window_count,valid_count,candidate_count,cluster_count,concentration,disagreement,unknown_mass,available
cea-17,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-17,joint,ambiguous,1,16,15,1,1,0.9368840957866242,0.06311590421337576,0.06311590421337576,1
cea-17,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-17,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,0,16,15,2,2,0.8815368395436904,0.11846316045630956,0.06312254116105132,1
cea-18,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,0,16,14,1,1,0.874728505427533,0.125271494572467,0.125271494572467,1
cea-18,legato,intact,0,12,11,2,2,0.8433447964049696,0.15665520359503038,0.08458917321861481,1
cea-18,legato,intact,0,12,11,1,1,0.915713622093241,0.08428637790675897,0.08428637790675897,1
cea-18,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,0,16,16,2,2,0.9446792333039307,0.055320766696069335,0.0,1
cea-18,legato,intact,0,12,11,1,1,0.9155848473734237,0.08441515262657628,0.08441515262657628,1
cea-18,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,1,16,15,2,2,0.8815368395436904,0.11846316045630956,0.06312254116105132,1
cea-18,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,1,16,14,1,1,0.874728505427533,0.125271494572467,0.125271494572467,1
cea-18,legato,intact,1,12,11,2,2,0.8433447964049696,0.15665520359503038,0.08458917321861481,1
cea-18,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,legato,intact,1,16,16,2,2,0.9446792333039307,0.055320766696069335,0.0,1
cea-18,legato,intact,1,12,11,1,1,0.9155848473734237,0.08441515262657628,0.08441515262657628,1
cea-18,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,0,10,8,1,1,0.7999356095712585,0.20006439042874147,0.20006439042874147,1
cea-18,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,0,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,duration,intact,0,8,7,1,1,0.8726325326319552,0.12736746736804483,0.12736746736804483,1
cea-18,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,0,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,duration,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,1,10,8,1,1,0.7999356095712585,0.20006439042874147,0.20006439042874147,1
cea-18,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,1,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,duration,intact,1,8,7,1,1,0.8727331763606165,0.12726682363938346,0.12726682363938346,1
cea-18,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,duration,intact,1,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,0,10,8,1,1,0.7999356095712585,0.20006439042874147,0.20006439042874147,1
cea-18,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,0,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,joint,intact,0,8,7,1,1,0.8726325326319552,0.12736746736804483,0.12736746736804483,1
cea-18,joint,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,0,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,1,10,8,1,1,0.7999356095712585,0.20006439042874147,0.20006439042874147,1
cea-18,joint,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,1,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,joint,intact,1,8,7,1,1,0.8727331763606165,0.12726682363938346,0.12726682363938346,1
cea-18,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,intact,1,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,reset,0,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,reset,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,reset,1,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,reset,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,0,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,joint,removal,0,6,6,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,0,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,1,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,joint,removal,1,6,6,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,removal,1,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,0,10,8,1,1,0.7999356095712585,0.20006439042874147,0.20006439042874147,1
cea-18,joint,swap,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,0,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,joint,swap,0,8,7,1,1,0.8727331763606165,0.12726682363938346,0.12726682363938346,1
cea-18,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,0,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,1,10,8,1,1,0.7999356095712585,0.20006439042874147,0.20006439042874147,1
cea-18,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,1,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,joint,swap,1,8,7,1,1,0.8726325326319552,0.12736746736804483,0.12736746736804483,1
cea-18,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,swap,1,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,swap,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,0,8,7,1,1,0.873443777542267,0.12655622245773301,0.12655622245773301,1
cea-18,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,0,16,15,1,1,0.9368268477035306,0.06317315229646936,0.06317315229646936,1
cea-18,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,0,10,9,1,1,0.8985461977438226,0.1014538022561774,0.1014538022561774,1
cea-18,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,0,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,shuffle,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,1,16,15,1,1,0.9368268477035306,0.06317315229646936,0.06317315229646936,1
cea-18,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,1,10,9,1,1,0.8984822502821208,0.10151774971787919,0.10151774971787919,1
cea-18,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,shuffle,1,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,0,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,joint,ambiguous,0,8,7,1,1,0.8726325326319552,0.12736746736804483,0.12736746736804483,1
cea-18,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,0,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,1,16,14,1,1,0.8746732139303333,0.12532678606966674,0.12532678606966674,1
cea-18,joint,ambiguous,1,8,7,1,1,0.8726325326319552,0.12736746736804483,0.12736746736804483,1
cea-18,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-18,joint,ambiguous,1,16,14,1,1,0.8746755592269435,0.1253244407730565,0.1253244407730565,1
cea-18,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,14,13,1,1,0.9275510295328954,0.07244897046710463,0.07244897046710463,1
cea-19,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,14,13,1,1,0.9275510295328954,0.07244897046710463,0.07244897046710463,1
cea-19,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,16,15,1,1,0.9368939671331321,0.06310603286686789,0.06310603286686789,1
cea-19,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,16,15,1,1,0.9368939671331321,0.06310603286686789,0.06310603286686789,1
cea-19,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,16,15,1,1,0.9367895644409342,0.0632104355590658,0.0632104355590658,1
cea-19,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,16,15,1,1,0.9367895644409342,0.0632104355590658,0.0632104355590658,1
cea-19,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,reset,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,reset,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,0,16,15,1,1,0.9367895644409342,0.0632104355590658,0.0632104355590658,1
cea-19,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,1,16,15,1,1,0.9367895644409342,0.0632104355590658,0.0632104355590658,1
cea-19,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,removal,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,16,15,1,1,0.9367895644409342,0.0632104355590658,0.0632104355590658,1
cea-19,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,16,15,1,1,0.9367895644409342,0.0632104355590658,0.0632104355590658,1
cea-19,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-19,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-20,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-20,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-20,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-20,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
