model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95
fixed/recency,joint,reset,0.08333333333333333,0.020833333333333332,0.16666666666666666,0.0,0.0,0.0,5.329840196644096,4.287337664895176,6.2640366002574694,1.443778125,1.2315124999999998,1.6461479166666664,0.9738837498905898,0.7290402730617901,1.2187272267193892,0.001,0.001,0.001,0.654125,0.5304270833333332,0.7778229166666666
fixed/recency,joint,shuffle,0.10416666666666667,0.020833333333333332,0.1875,0.0,0.0,0.0,5.28667128359713,4.2959478297746605,6.209883536189696,1.4608484375,1.2493868489583333,1.664022265625,0.8759463591590698,0.6555872300131503,1.0963054883049894,0.001,0.001,0.001,0.7036041666666666,0.5922760416666666,0.8149322916666666
fixed/recency,joint,swap,0.14583333333333334,0.0625,0.22916666666666666,0.0,0.0,0.0,5.000941530991072,3.91764407233651,5.978306847651411,1.3816817708333333,1.146593880208333,1.6099044270833334,0.8759463591590698,0.6555872300131503,1.0963054883049894,0.001,0.001,0.001,0.7036041666666666,0.5922760416666666,0.8149322916666666
fixed/recency,legato,intact,0.16666666666666666,0.0625,0.2916666666666667,0.041666666666666664,0.0,0.125,5.161912516738879,4.141378287031575,6.080376797048797,1.4048132430891147,1.1642826822908832,1.619491015625,0.7290404107832096,0.53316562932017,0.9493995399277151,0.001,0.001,0.001,0.7778228965819697,0.666494771582176,0.876781229915303
fixed/reference,detached,intact,0.2708333333333333,0.14583333333333334,0.4166666666666667,0.125,0.0,0.25,5.505574284601646,3.542628110950128,7.509386953567179,0.8981410034374999,0.7080838549999999,1.077677433125,1.1085180099410776,0.9518129945726065,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.4526918749999999,0.37464499999999995,0.5307387499999999
fixed/reference,duration,intact,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,6.243048890316186,4.444194594608154,7.99613212241475,1.05818002296875,0.9242138628125,1.18305502296875,1.1868705176253134,1.1085180099410776,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.4136684375,0.37464499999999995,0.45269187499999997
fixed/reference,joint,ambiguous,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,6.038090517058687,4.080048911702623,7.99613212241475,1.0282763628124998,0.8748127924999999,1.1895160034374999,1.2129880201867251,1.1085180099410776,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.400660625,0.37464499999999995,0.4526918749999999
fixed/reference,joint,intact,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,6.038090517058687,4.193465157741185,7.83694481276672,1.0282763628124998,0.8929951128124999,1.1544664526562498,1.2129880201867251,1.1346355125024896,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.400660625,0.37464499999999995,0.43968406249999986
fixed/reference,joint,removal,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/reference,joint,reset,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
